Tournament,Match ID,Player ID,Player,Number,Nation,Pos,Age,Min,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
UEFA Europa Conference League,2a85c6ff,2b1ae624,Dominik Plestil,24.0,cz CZE,RM,22-073,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,6200dc3c,Tomáš Malinský,6.0,cz CZE,RM,30-057,18.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,9b2cb452,Jan Krob,16.0,cz CZE,LB,34-177,90.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
UEFA Europa Conference League,2a85c6ff,bc647827,Jaroslav Zelený,12.0,cz CZE,CB,29-062,90.0,4.0,2.0,3.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,3.0,7.0,3.0,0.0
UEFA Europa Conference League,2a85c6ff,27f54333,Vojtěch Kubista,27.0,cz CZE,CB,28-216,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,3.0,1.0
UEFA Europa Conference League,2a85c6ff,d92ab59f,Libor Holík,4.0,cz CZE,RB,23-162,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0
UEFA Europa Conference League,2a85c6ff,5a08c41f,Jan Hanuš,1.0,cz CZE,GK,33-176,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,2a85c6ff,0443d045,Nicolai Brock-Madsen,44.0,dk DEN,FW,28-285,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,b0a8d967,Vincent Onovo,30.0,ng NGA,FW,25-315,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,6a479195,Stephen Odey,90.0,ng NGA,FW,23-279,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,5f8aecce,Simon Tibbling,12.0,se SWE,LM,27-044,60.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,7340cf33,Jakob Ankersen,9.0,dk DEN,LM,31-029,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,a0b95824,Lasse Berg Johnsen,6.0,no NOR,CM,22-064,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
UEFA Europa Conference League,2a85c6ff,7764b2fc,Marvin Egho,45.0,at AUT,CM,27-165,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,2a85c6ff,35676d63,Vito Hammershøy-Mistrati,20.0,dk DEN,CM,29-128,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,bb8eb607,Tosin Kehinde,10.0,ng NGA,RM,23-125,90.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,46a51ca7,Oliver Bundgaard,19.0,dk DEN,LB,20-128,45.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,5040fb79,Mikkel Kallesøe,7.0,dk DEN,RB,24-184,45.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,2a85c6ff,8db2c33b,Erik Marxen,11.0,dk DEN,CB,30-323,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
UEFA Europa Conference League,2a85c6ff,b1027206,Simon Graves Jensen,2.0,dk DEN,CB,22-152,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
UEFA Europa Conference League,2a85c6ff,a7fb1a06,Simon Piesinger,8.0,at AUT,CB,29-161,90.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,4.0,7.0,5.0,0.0
UEFA Europa Conference League,2a85c6ff,a77b5db5,Björn Kopplin,15.0,de GER,"LB,RB",32-287,90.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0
UEFA Europa Conference League,2a85c6ff,168c50c5,Patrik Carlgren,1.0,se SWE,GK,29-286,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,a820e429,Arthur,10.0,br BRA,FW,23-179,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,90059ad0,2c5a5ea4,Matías Palacios,35.0,ar ARG,"AM,LW",19-173,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,983515f8,Liam Millar,17.0,ca CAN,LW,22-024,70.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,90059ad0,8e697a8f,Dan Ndoye,27.0,ch SUI,"LW,RW",20-361,20.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
UEFA Europa Conference League,90059ad0,34a88e3e,Edon Zhegrova,99.0,xk KVX,RW,22-204,88.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
UEFA Europa Conference League,90059ad0,6b85f966,Valentin Stocker,14.0,ch SUI,"AM,RW",32-192,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,58a05c2e,Darian Males,19.0,ch SUI,"AM,FW",20-171,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,7ff93107,Sebastiano Esposito,9.0,it ITA,FW,19-111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,9fb640a8,Fabian Frei,20.0,ch SUI,DM,32-286,62.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
UEFA Europa Conference League,90059ad0,e3a17b18,Jordi Quintillà,8.0,es ESP,DM,27-361,28.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
UEFA Europa Conference League,90059ad0,fc8c588f,Pajtim Kasami,7.0,ch SUI,DM,29-141,90.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0
UEFA Europa Conference League,90059ad0,0dce3356,Tomás Tavares,30.0,pt POR,LB,20-228,90.0,2.0,2.0,2.0,0.0,0.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
UEFA Europa Conference League,90059ad0,f18d7ab2,Andy Pelmard,21.0,fr FRA,CB,21-223,90.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
UEFA Europa Conference League,90059ad0,1.5937E+021,Eray Cömert,4.0,ch SUI,CB,23-259,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
UEFA Europa Conference League,90059ad0,864db10a,Michael Lang,5.0,ch SUI,RB,30-255,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0
UEFA Europa Conference League,90059ad0,0bfaa3b2,Heinz Lindner,1.0,at AUT,GK,31-096,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,1eec640e,Marko Šćepović,44.0,rs SRB,FW,30-151,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,d9ac09e2,Andronikos Kakoulli,80.0,cy CYP,FW,20-171,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,b004076a,Marinos Tzionis,21.0,cy CYP,"LW,RW",20-097,90.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,90059ad0,2cd081e3,Michal Ďuriš,18.0,sk SVK,"RM,RW",33-142,90.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
UEFA Europa Conference League,90059ad0,d6f866ba,Mix Diskerud,42.0,us USA,LM,31-019,45.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
UEFA Europa Conference League,90059ad0,7ecc9dee,Shehu Abdullahi,4.0,ng NGA,CM,28-223,45.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
UEFA Europa Conference League,90059ad0,d92b0327,Jordi Gómez,16.0,es ESP,CM,36-150,45.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
UEFA Europa Conference League,90059ad0,75229233,Fouad Bachirou,19.0,km COM,LM,31-189,45.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
UEFA Europa Conference League,90059ad0,975eda74,Loizos Loizou,75.0,cy CYP,"RM,RW",18-095,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,e1bbb68d,Fotios Papoulis,13.0,cy CYP,LW,36-272,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,90059ad0,56dd5e10,Jan Lecjaks,17.0,cz CZE,LB,31-073,45.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
UEFA Europa Conference League,90059ad0,8960cf3d,Kiko,5.0,pt POR,LB,28-274,45.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
UEFA Europa Conference League,90059ad0,16ea3bb1,Nikolas Panayiotou,30.0,cy CYP,CB,21-162,90.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,2.0,1.0,2.0,4.0,1.0,0.0
UEFA Europa Conference League,90059ad0,8614496d,Ádám Lang,22.0,hu HUN,CB,28-277,90.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0
UEFA Europa Conference League,90059ad0,d03380ec,Paris Psaltis,2.0,cy CYP,RB,24-343,90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
UEFA Europa Conference League,90059ad0,cfd68aa7,Francis Uzoho,23.0,ng NGA,GK,22-358,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,57aa4158,Ricardo Jorge Pires Gomes,11.0,cv CPV,FW,29-307,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,a18a0898,1264796e,Queensy Menig,9.0,nl NED,LW,26-063,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,4d478e8b,Danilo Pantić,55.0,rs SRB,LW,24-360,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,723ba189,Lazar Marković,50.0,rs SRB,RW,27-233,57.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,a18a0898,1adb73db,Filip Holender,8.0,hu HUN,"RW,AM",27-086,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,c44a1d58,Bibras Natkho,6.0,il ISR,AM,33-245,63.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
UEFA Europa Conference League,a18a0898,fb59286d,Miloš Jojić,39.0,rs SRB,"AM,DM",29-216,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,a18a0898,bbddc31f,Saša Zdjelar,16.0,rs SRB,DM,26-215,90.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,a18a0898,146b19d9,Aleksandar Šćekić,19.0,me MNE,DM,29-313,75.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0
UEFA Europa Conference League,a18a0898,1464072,Aleksandar Lutovac,97.0,rs SRB,"RW,DM",24-115,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,f6ddac8f,Ivan Obradović,37.0,rs SRB,LB,33-088,63.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
UEFA Europa Conference League,a18a0898,418befe0,Slobodan Urošević,72.0,rs SRB,LB,27-189,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,a18a0898,dde6d485,Siniša Saničanin,4.0,ba BIH,CB,26-180,90.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,0.0
UEFA Europa Conference League,a18a0898,eee84d49,Igor Vujačić,5.0,me MNE,CB,27-074,90.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0
UEFA Europa Conference League,a18a0898,7054badb,Marko Živković,17.0,rs SRB,RB,27-157,90.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0
UEFA Europa Conference League,a18a0898,919b0211,Aleksandar Popović,41.0,rs SRB,GK,37-353,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,a18a0898,aa5859cb,Laurent Depoitre,29.0,be BEL,FW,32-318,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,76864df8,Giorgi Chakvetadze,10.0,ge GEO,AM,22-053,79.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
UEFA Europa Conference League,a18a0898,5b88e820,Ilombe Mboyo,7.0,be BEL,AM,34-182,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,a18a0898,518918ad,Vadis Odjidja-Ofoe,8.0,be BEL,AM,32-242,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,a0b730dc,Roman Bezus,9.0,ua UKR,AM,31-025,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,a18a0898,83534f30,Sven Kums,24.0,be BEL,CM,33-237,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,33332e0b,Julien De Sart,13.0,be BEL,CM,26-302,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
UEFA Europa Conference League,a18a0898,e2781082,Elisha Owusu,6.0,gh GHA,CM,23-348,89.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0
UEFA Europa Conference League,a18a0898,ff1575b7,Adewale Oladoye,15.0,ng NGA,CM,20-057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,16c149b8,Núrio Fortuna,25.0,ao ANG,WB,26-211,89.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0
UEFA Europa Conference League,a18a0898,e0551ca0,Bruno Godeau,31.0,be BEL,WB,29-164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a18a0898,3dad12fc,Matisse Samoise,18.0,be BEL,WB,19-334,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
UEFA Europa Conference League,a18a0898,039f1983,Joseph Okumu,2.0,ke KEN,CB,24-148,90.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,9.0,0.0
UEFA Europa Conference League,a18a0898,fc1cf07a,Michael Ngadeu-Ngadjui,5.0,cm CMR,CB,30-332,90.0,6.0,2.0,6.0,0.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0
UEFA Europa Conference League,a18a0898,2e77d607,Andreas Hanche-Olsen,21.0,no NOR,CB,24-277,90.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0
UEFA Europa Conference League,a18a0898,fe7d8182,Sinan Bolat,1.0,tr TUR,GK,33-048,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,f929b17b,Ezekiel Henty,9.0,ng NGA,FW,28-161,89.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,35f18af0,Filip Lichý,26.0,sk SVK,FW,20-269,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,be6c1ccc,Samuel Mráz,33.0,sk SVK,FW,24-161,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,dce5a822,Adler Da Silva,28.0,ch SUI,"LW,FW",22-297,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,6e287b7a,André Green,19.0,eng ENG,"LM,RM",23-087,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,e9457fb9,Dejan Dražić,13.0,rs SRB,"RW,RM",26-025,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,3f10ad0c,Jaba Kankava,20.0,ge GEO,"CM,DM",35-217,90.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0,16.7,5.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
UEFA Europa Conference League,a3c57f0e,98554bfd,Uche Henry Agbo,3.0,ng NGA,"CM,DM",25-321,90.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,7cf8150a,Aleksandar Čavrić,77.0,rs SRB,"RM,LM",27-156,73.0,4.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,5.0,1.0,0.0
UEFA Europa Conference League,a3c57f0e,146f71c9,Ibrahim Rabiu,10.0,ng NGA,AM,30-220,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,cbec1196,Jaromír Zmrhal,11.0,cz CZE,LB,28-080,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,a3c57f0e,45e11f7e,Vasil Bozhikov,29.0,bg BUL,CB,33-141,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UEFA Europa Conference League,a3c57f0e,a81f4896,Guram Kashia,4.0,ge GEO,CB,34-109,90.0,5.0,3.0,2.0,3.0,0.0,4.0,6.0,66.7,2.0,3.0,1.0,2.0,2.0,7.0,2.0,0.0
UEFA Europa Conference League,a3c57f0e,754bc99d,Jurij Medvedev,17.0,cz CZE,RB,25-125,89.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
UEFA Europa Conference League,a3c57f0e,3fd12d14,David Hrnčár,18.0,sk SVK,RB,23-315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,a1e3e773,Adrián Chovan,1.0,sk SVK,GK,26-013,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,09606e8d,Marco Rosa,17.0,es ESP,FW,25-339,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,ef183aff,Kike Gómez,29.0,ph PHI,FW,27-199,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,7969d27f,Lee Casciaro,7.0,gi GIB,FW,40-022,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,2fe5ebd7,Ethan Britto,66.0,gi GIB,LM,20-325,70.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
UEFA Europa Conference League,a3c57f0e,765c1efa,Joseph Chipolina,3.0,gi GIB,LM,33-311,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,5b0ab190,Graeme Torilla,8.0,gi GIB,CM,24-048,70.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
UEFA Europa Conference League,a3c57f0e,04aafab8,Añón,86.0,es ESP,CM,35-052,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,5377f634,Mustapha Yahaya,26.0,gh GHA,CM,27-285,90.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0
UEFA Europa Conference League,a3c57f0e,b815fb22,Fernando Carralero,20.0,es ESP,RM,35-158,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
UEFA Europa Conference League,a3c57f0e,4f23acb1,Kian Ronan,4.0,gi GIB,RM,20-226,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,16bd3c30,Toscano,16.0,es ESP,LB,30-312,90.0,5.0,3.0,3.0,2.0,0.0,4.0,5.0,80.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0
UEFA Europa Conference League,a3c57f0e,170835af,Bernardo Lopes,6.0,gi GIB,CB,28-083,90.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,1.0,3.0,12.0,0.0
UEFA Europa Conference League,a3c57f0e,bbd13772,Roy Chipolina,14.0,gi GIB,CB,38-274,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
