Player,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Iván Sánchez,23.181818181818183,22.818181818181817,0.2727272727272727,0.0909090909090909,0.0,0.5454545454545454,1.5454545454545454,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,18.727272727272727,0.0909090909090909,0.7272727272727273
Gonzalo Plata,20.9,20.1,0.7,0.0,0.1,0.0,0.6,0.7,0.0,0.0,0.0,0.0,16.2,0.1,1.1
Kike Pérez,25.78181818181818,24.05454545454545,1.5454545454545454,0.8545454545454545,0.109090909090909,0.5272727272727272,0.9272727272727272,0.2727272727272727,0.2727272727272727,0.1272727272727272,0.1272727272727272,0.0,20.072727272727278,0.1818181818181818,0.6727272727272727
Álvaro Aguado,32.76923076923077,30.76923076923077,2.0,1.1538461538461535,0.1538461538461538,1.2307692307692308,1.3846153846153846,0.0769230769230769,0.7692307692307693,0.0,0.5384615384615384,0.0,27.46153846153846,0.0,0.4615384615384615
Óscar Plano,22.30252100840336,21.235294117647054,0.8991596638655462,0.226890756302521,0.1260504201680672,0.134453781512605,1.1932773109243695,0.1260504201680672,0.4873949579831932,0.1428571428571428,0.1512605042016806,0.0168067226890756,16.050420168067227,0.1680672268907563,0.5126050420168067
Toni Villa,19.463414634146343,18.817073170731707,0.524390243902439,0.1219512195121951,0.024390243902439,0.1707317073170731,1.4024390243902438,0.2317073170731707,0.0853658536585365,0.048780487804878,0.024390243902439,0.0,14.073170731707316,0.1219512195121951,0.7073170731707317
Sékou Gassama,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Sergio León,7.372727272727273,6.472727272727273,0.8272727272727273,0.0,0.0181818181818181,0.0909090909090909,0.2272727272727272,0.0272727272727272,0.009090909090909,0.0,0.009090909090909,0.0,4.954545454545454,0.0727272727272727,0.3090909090909091
Benjamin Lecomte,32.385714285714286,21.835714285714285,10.478571428571428,3.342857142857143,0.0,0.15,0.0,0.0071428571428571,0.0,0.0,0.0,0.0,23.12142857142857,0.0714285714285714,0.0
Óscar Gil,33.878787878787875,26.151515151515152,7.696969696969697,0.696969696969697,0.0303030303030303,0.1818181818181818,1.6666666666666667,7.0,0.0,0.0,0.0,0.0,27.51515151515152,0.0303030303030303,0.9393939393939394
Sergi Gómez,46.44186046511628,44.99224806201551,1.3875968992248062,1.2248062015503876,0.0077519379844961,0.6511627906976745,0.0620155038759689,0.1162790697674418,0.0,0.0,0.0,0.0,40.25581395348837,0.0620155038759689,0.3953488372093023
Leandro Cabrera,42.02290076335878,36.43511450381679,5.259541984732825,2.2290076335877864,0.0305343511450381,1.1068702290076335,0.549618320610687,2.854961832061069,0.0,0.0,0.0,0.0,26.900763358778622,0.3282442748091603,0.6641221374045801
Brian Oliván,38.142857142857146,29.952380952380956,8.0,0.6666666666666666,0.0238095238095238,0.4285714285714285,3.333333333333333,7.0,0.2857142857142857,0.0952380952380952,0.0476190476190476,0.0,24.19047619047619,0.1904761904761904,1.0
Nabil Touaizi,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vinicius Souza,33.785714285714285,32.785714285714285,1.0,1.0,0.0,0.5,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,27.571428571428573,0.0,0.5714285714285714
Edu Expósito,29.963414634146343,28.536585365853657,1.2804878048780488,0.5121951219512195,0.048780487804878,0.4024390243902439,1.524390243902439,0.073170731707317,0.5,0.2682926829268293,0.2195121951219512,0.0,22.82926829268293,0.1463414634146341,0.5609756097560976
Fernando Calero,39.75949367088607,37.21518987341772,2.4556962025316458,1.7088607594936709,0.0,0.3417721518987341,0.1012658227848101,0.7468354430379747,0.0,0.0,0.0,0.0,33.21518987341772,0.0886075949367088,0.2025316455696202
Sergi Darder,40.65822784810127,37.4240506329114,2.9936708860759493,1.4620253164556962,0.2278481012658227,0.6139240506329114,1.9556962025316456,0.2025316455696202,1.0886075949367089,0.3924050632911392,0.4493670886075949,0.0822784810126582,31.89873417721519,0.240506329113924,0.689873417721519
Luca Koleosho,4.333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.3333333333333333
Rubén,24.79310344827586,14.982758620689657,9.60344827586207,2.6206896551724137,0.0172413793103448,0.0517241379310344,0.3793103448275862,0.2586206896551724,0.0,0.0,0.0,0.0,14.551724137931034,0.2068965517241379,0.0862068965517241
Adri Embarba,23.041666666666668,18.55208333333333,4.322916666666667,1.1770833333333333,0.0625,0.2604166666666667,5.875,0.2708333333333333,2.8125,1.1875,1.1041666666666667,0.0208333333333333,13.614583333333334,0.1666666666666666,0.9479166666666666
Nico Ribaudo,12.369565217391305,11.934782608695652,0.4130434782608695,0.1304347826086956,0.0217391304347826,0.1304347826086956,0.5217391304347826,0.0869565217391304,0.1956521739130435,0.1304347826086956,0.0,0.0,10.326086956521738,0.0217391304347826,0.1521739130434782
Agustín Marchesín,32.357142857142854,22.5,9.714285714285714,2.642857142857143,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.1428571428571428,0.0
Hugo Mallo,57.125786163522015,46.06289308176101,10.823899371069182,1.3270440251572326,0.0188679245283018,0.3270440251572327,3.60377358490566,9.320754716981131,0.1761006289308176,0.0125786163522012,0.1257861635220125,0.0062893081761006,42.30817610062893,0.2389937106918239,1.2893081761006289
Joseph Aidoo,40.58252427184466,39.35922330097088,1.1067961165048543,0.7961165048543689,0.0194174757281553,0.2233009708737864,0.0485436893203883,0.3106796116504854,0.0,0.0,0.0,0.0,33.8252427184466,0.116504854368932,0.3689320388349514
Unai Núñez,44.99107142857143,43.4375,1.4285714285714286,1.1785714285714286,0.0267857142857142,0.7857142857142857,0.0714285714285714,0.2410714285714285,0.0,0.0,0.0,0.0,37.75892857142857,0.125,0.25
Javi Galán,52.10576923076923,41.05769230769231,10.846153846153848,0.8557692307692307,0.0384615384615384,0.4807692307692308,4.365384615384615,9.73076923076923,0.2596153846153846,0.1634615384615384,0.0576923076923076,0.0,39.60576923076923,0.2019230769230769,1.4038461538461535
Fran Beltrán,36.71631205673759,35.312056737588655,1.3475177304964538,0.9858156028368794,0.0283687943262411,0.375886524822695,0.3617021276595745,0.0567375886524822,0.1560283687943262,0.0141843971631205,0.0709219858156028,0.0070921985815602,33.09219858156028,0.0567375886524822,0.4326241134751773
Renato Tapia,39.25,37.52777777777778,1.5416666666666667,1.4166666666666667,0.0416666666666666,0.7361111111111112,0.1527777777777778,0.0833333333333333,0.0138888888888888,0.0138888888888888,0.0,0.0,31.819444444444443,0.1805555555555555,0.4861111111111111
Augusto Solari,15.458333333333334,14.520833333333334,0.8125,0.0625,0.0208333333333333,0.0833333333333333,1.4166666666666667,0.6041666666666666,0.1458333333333333,0.0208333333333333,0.1041666666666666,0.0,10.625,0.125,0.5416666666666666
Gabriel Veiga,13.307692307692308,12.692307692307692,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.0,0.5,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,10.307692307692308,0.0769230769230769,0.1923076923076923
Óscar Rodríguez Arnaiz,28.38211382113821,25.02439024390244,3.252032520325203,1.1056910569105691,0.0975609756097561,0.4959349593495935,3.065040650406504,0.1219512195121951,1.5121951219512195,0.5528455284552846,0.7317073170731707,0.016260162601626,20.577235772357724,0.1056910569105691,0.5772357723577236
Óscar Mingueza,49.767857142857146,45.19642857142857,4.517857142857143,1.0178571428571428,0.0357142857142857,0.125,1.0357142857142858,3.482142857142857,0.0,0.0,0.0,0.0,44.17857142857143,0.0535714285714285,0.6607142857142857
Franco Cervi,24.82608695652174,23.130434782608692,1.5869565217391304,0.3043478260869565,0.0,0.0,2.652173913043478,0.217391304347826,1.065217391304348,0.3695652173913043,0.5434782608695652,0.0217391304347826,18.0,0.108695652173913,0.9565217391304348
Iago Aspas,36.60989010989011,34.27472527472528,2.076923076923077,0.5934065934065934,0.2637362637362637,0.4230769230769231,1.5054945054945057,0.3956043956043956,0.4230769230769231,0.1813186813186813,0.0604395604395604,0.0,27.62087912087912,0.2582417582417582,1.1483516483516485
Gonçalo Paciência,6.7,6.5,0.2,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,3.8,0.0,0.3
Yassine Bounou,32.083333333333336,22.04861111111111,9.979166666666666,2.5,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,22.30555555555556,0.0555555555555555,0.0277777777777777
Jesús Navas,57.04216867469879,48.60843373493976,8.108433734939759,0.6746987951807228,0.0602409638554216,0.5963855421686747,5.078313253012048,7.391566265060241,0.0421686746987951,0.0,0.0060240963855421,0.0,43.373493975903614,0.3253012048192771,1.7048192771084338
Nemanja Gudelj,30.55172413793104,29.48275862068965,1.0229885057471264,0.9195402298850576,0.0229885057471264,0.264367816091954,0.057471264367816,0.0804597701149425,0.0,0.0,0.0,0.0,27.804597701149422,0.0459770114942528,0.1494252873563218
Karim Rekik,42.47222222222222,39.41666666666666,2.9722222222222223,0.3333333333333333,0.0277777777777777,0.0833333333333333,0.3611111111111111,2.638888888888889,0.0,0.0,0.0,0.0,37.94444444444444,0.0833333333333333,0.1388888888888889
Marcos Acuña,58.070422535211264,48.11267605633803,9.816901408450704,1.816901408450704,0.0422535211267605,0.8309859154929577,4.957746478873239,6.859154929577465,1.1408450704225352,0.0985915492957746,0.8591549295774648,0.0,45.59154929577465,0.1408450704225352,0.9154929577464788
Fernando,47.62037037037037,44.44444444444444,3.0277777777777777,1.7222222222222223,0.0555555555555555,0.7222222222222222,0.0555555555555555,0.2407407407407407,0.0,0.0,0.0,0.0,41.43518518518518,0.1481481481481481,0.3148148148148148
Ivan Rakitić,57.14754098360656,54.17486338797814,2.7540983606557377,1.46448087431694,0.1584699453551912,0.9836065573770492,1.2295081967213115,0.4426229508196721,0.819672131147541,0.2404371584699453,0.3879781420765027,0.0054644808743169,49.98907103825137,0.2185792349726776,0.644808743169399
Thomas Delaney,28.647058823529413,27.88235294117647,0.5588235294117647,0.4411764705882353,0.0588235294117647,0.2352941176470588,0.5294117647058824,0.1176470588235294,0.0,0.0,0.0,0.0,22.323529411764707,0.2058823529411764,0.4705882352941176
Iván Romero,6.166666666666667,5.5,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.3333333333333333
Jesús Corona,32.78947368421053,30.26315789473684,2.421052631578948,0.1052631578947368,0.0526315789473684,0.3684210526315789,2.8421052631578947,1.6842105263157894,0.631578947368421,0.0,0.5263157894736842,0.0,25.36842105263158,0.1052631578947368,0.6842105263157895
Lucas Ocampos,26.95757575757576,25.327272727272728,1.490909090909091,0.109090909090909,0.0484848484848484,0.3212121212121212,1.812121212121212,1.3575757575757577,0.0181818181818181,0.0,0.006060606060606,0.0,20.13939393939394,0.1393939393939394,0.9333333333333332
Youssef En-Nesyri,11.809815950920246,10.914110429447852,0.803680981595092,0.0122699386503067,0.0245398773006134,0.1042944785276073,0.5398773006134969,0.147239263803681,0.0061349693251533,0.0,0.0,0.0,6.94478527607362,0.0920245398773006,0.4601226993865031
Rafa Mir,11.11111111111111,9.987654320987655,0.9753086419753086,0.0123456790123456,0.0123456790123456,0.074074074074074,0.4320987654320987,0.037037037037037,0.0,0.0,0.0,0.0,6.703703703703703,0.1481481481481481,0.5061728395061729
Sergio Herrera,33.53061224489796,20.989795918367346,12.428571428571429,4.326530612244898,0.0,0.0816326530612244,0.0,0.0,0.0,0.0,0.0,0.0,18.22448979591837,0.1122448979591836,0.0
Darko Brašanac,22.851063829787236,21.843971631205672,0.8723404255319149,0.3049645390070922,0.0283687943262411,0.0780141843971631,0.574468085106383,0.1347517730496454,0.0354609929078014,0.0070921985815602,0.0212765957446808,0.0,17.18439716312057,0.1347517730496454,0.723404255319149
Rubén Peña,42.15702479338843,34.247933884297524,7.677685950413223,0.5785123966942148,0.0165289256198347,0.2809917355371901,3.5454545454545454,7.066115702479339,0.0165289256198347,0.0082644628099173,0.0,0.0,30.08264462809917,0.2314049586776859,1.206611570247934
Manuel Sánchez,32.92307692307692,26.107692307692307,6.646153846153847,0.2,0.0153846153846153,0.1692307692307692,1.984615384615385,6.446153846153846,0.0,0.0,0.0,0.0,24.523076923076925,0.1692307692307692,0.8923076923076924
Unai García,30.660714285714285,27.910714285714285,2.7142857142857144,2.0357142857142856,0.0,1.0178571428571428,0.3035714285714285,0.6785714285714286,0.0,0.0,0.0,0.0,23.160714285714285,0.0357142857142857,0.1428571428571428
David García,40.496,38.768,1.592,1.376,0.008,0.544,0.048,0.208,0.0,0.0,0.0,0.0,30.472,0.136,0.176
Juan Cruz Armada,36.935483870967744,30.274193548387096,6.580645161290323,0.5967741935483871,0.0161290322580645,0.0967741935483871,1.1290322580645162,5.983870967741935,0.0,0.0,0.0,0.0,27.725806451612904,0.0806451612903225,0.7419354838709677
Nacho Vidal,37.67226890756302,29.277310924369747,8.243697478991596,0.4789915966386555,0.0504201680672268,0.2352941176470588,1.7899159663865547,7.764705882352941,0.0,0.0,0.0,0.0,26.865546218487395,0.1512605042016806,0.8403361344537815
Kike Barja,15.768115942028986,15.246376811594205,0.4347826086956521,0.0579710144927536,0.0434782608695652,0.1159420289855072,2.36231884057971,0.2608695652173913,0.0869565217391304,0.0,0.0144927536231884,0.0,10.608695652173912,0.0869565217391304,0.6376811594202898
Jon Moncayola,32.61946902654867,30.876106194690266,1.592920353982301,0.9203539823008848,0.0176991150442477,0.7433628318584071,1.3185840707964602,0.3716814159292035,0.2743362831858407,0.1327433628318584,0.1327433628318584,0.0,25.6283185840708,0.1504424778761062,0.4513274336283185
Lucas Torró,33.69444444444444,33.375,0.2916666666666667,0.2916666666666667,0.0138888888888888,0.4166666666666667,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,26.15277777777778,0.0277777777777777,0.4305555555555556
Moi Gómez,34.602649006622514,32.28476821192053,2.1125827814569536,0.8211920529801324,0.0794701986754966,0.5695364238410596,2.3973509933774837,0.1390728476821192,1.1125827814569536,0.4834437086092715,0.2847682119205298,0.0066225165562913,27.6953642384106,0.2052980132450331,0.8145695364238411
Kike,17.613636363636363,16.795454545454547,0.75,0.034090909090909,0.0,0.096590909090909,0.6363636363636364,0.0454545454545454,0.0,0.0,0.0,0.0,11.732954545454543,0.0681818181818181,0.5909090909090909
Ezequiel Ávila,15.936936936936936,14.972972972972974,0.8288288288288288,0.0990990990990991,0.072072072072072,0.4504504504504504,1.6846846846846846,0.2522522522522522,0.0990990990990991,0.045045045045045,0.045045045045045,0.0,8.54054054054054,0.1351351351351351,0.6486486486486487
Pablo Ibáñez,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0
Aimar Oroz,22.76923076923077,21.53846153846154,1.0769230769230769,0.2307692307692307,0.0,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,17.923076923076923,0.1538461538461538,0.6153846153846154
Massadio Haïdara,39.15,33.7,5.383333333333334,1.05,0.0,0.3,1.1166666666666667,4.116666666666666,0.0166666666666666,0.0,0.0,0.0,32.56666666666667,0.0666666666666666,0.7
Ben Woodburn,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
Lasse Sørensen,56.0,54.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,3.0
Eldin Jakupović,28.0,18.0,9.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.5,0.0
Yohan Benalouane,38.0,28.0,10.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
Lukas Nmecha,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Ramiro Funes Mori,39.25,37.98076923076923,1.1346153846153846,0.8461538461538461,0.0192307692307692,0.3461538461538461,0.1346153846153846,0.2884615384615384,0.0,0.0,0.0,0.0,32.21153846153846,0.1346153846153846,0.3076923076923077
Josh Cullen,2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.5
Patrice Evra,33.111111111111114,25.22222222222222,7.777777777777778,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.8888888888888888,7.111111111111111,0.0,0.0,0.0,0.0,23.444444444444443,0.1111111111111111,1.4444444444444444
Tyrese Campbell,5.0,4.75,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.25
Michael Carrick,49.5,49.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0
Dodi Lukebakio,8.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0
Jordan Hugill,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kostas Stafylidis,29.4,20.4,8.8,0.4,0.0,0.0,2.0,8.4,0.0,0.0,0.0,0.0,19.6,0.2,1.0
Badou Ndiaye,26.76923076923077,25.384615384615383,1.1538461538461535,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,21.76923076923077,0.2307692307692307,0.4615384615384615
Guido Carrillo,14.359375,13.8046875,0.4375,0.0,0.0234375,0.03125,0.078125,0.0390625,0.0,0.0,0.0,0.0,9.375,0.1171875,0.3046875
Reece Oxford,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moritz Bauer,31.0,20.933333333333334,9.933333333333334,0.7333333333333333,0.0,0.2,2.6,9.2,0.0,0.0,0.0,0.0,19.53333333333333,0.1333333333333333,1.1333333333333333
Stephen Ireland,17.5,15.75,1.25,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,14.25,0.5,0.25
Sam Baldock,3.5,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5
Julien Ngoy,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Yannick Bolasie,16.8125,16.125,0.5625,0.0,0.0,0.0625,3.3125,0.25,0.0625,0.0625,0.0,0.0,8.9375,0.125,1.1875
Aleksandar Dragović,32.81818181818182,30.09090909090909,2.636363636363636,0.6363636363636364,0.0,0.3636363636363636,0.0909090909090909,2.0,0.0,0.0,0.0,0.0,27.363636363636363,0.0909090909090909,0.0909090909090909
Nahki Wells,2.0,1.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0
Henri Saivet,26.0,24.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,1.0
Jerome Sinclair,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0
Connor Goldson,28.666666666666668,26.666666666666668,2.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,21.0,0.0,0.3333333333333333
Josh Tymon,30.33333333333333,28.33333333333333,2.0,0.0,0.0,0.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,25.33333333333333,0.0,0.3333333333333333
Leonardo Ulloa,9.714285714285714,9.571428571428571,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,7.0,0.0714285714285714,0.2142857142857142
Joe Lolley,12.166666666666666,12.166666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.1666666666666666
Jérémy Pied,42.69230769230769,35.46153846153846,7.153846153846154,0.4230769230769231,0.0,0.1923076923076923,2.5384615384615383,6.6923076923076925,0.0384615384615384,0.0,0.0,0.0,32.03846153846154,0.0769230769230769,1.0384615384615383
Lee Grant,31.0,18.0,12.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.3333333333333333,0.0
Rolando Aarons,10.933333333333334,10.066666666666666,0.8,0.4,0.0,0.0666666666666666,0.8,0.2666666666666666,0.0,0.0,0.0,0.0,7.733333333333333,0.0666666666666666,0.5333333333333333
Martin Cranie,30.33333333333333,29.666666666666668,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,24.0,0.0,0.3333333333333333
Beni Baningime,10.25,10.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.375,0.0,0.25
Charlie Adam,25.90909090909091,22.90909090909091,2.5454545454545454,1.2727272727272727,0.2727272727272727,0.3636363636363636,2.727272727272727,0.3636363636363636,0.9090909090909092,0.2727272727272727,0.3636363636363636,0.2727272727272727,15.272727272727272,0.4545454545454545,0.8181818181818182
Boaz Myhill,19.0,9.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Gareth McAuley,14.444444444444445,13.333333333333334,1.0,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,9.444444444444445,0.1111111111111111,0.5555555555555556
Nacer Chadli,19.761904761904763,16.333333333333332,3.380952380952381,0.8571428571428571,0.0476190476190476,0.0,1.9523809523809523,1.2857142857142858,1.238095238095238,0.4761904761904761,0.4761904761904761,0.0,15.238095238095235,0.0476190476190476,0.4761904761904761
Uwe Hünemeier,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Per Mertesacker,41.16666666666666,40.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66666666666666,0.0,0.0
Tom Edwards,36.16666666666666,29.33333333333333,6.666666666666667,0.1666666666666666,0.0,0.1666666666666666,2.5,6.5,0.0,0.0,0.0,0.0,25.166666666666668,0.1666666666666666,0.6666666666666666
Yaya Touré,41.7,41.1,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.1,0.1
Nathan Dyer,23.041666666666668,22.58333333333333,0.4166666666666667,0.125,0.0833333333333333,0.0,1.375,0.2916666666666667,0.0,0.0,0.0,0.0,17.75,0.0416666666666666,0.8333333333333334
Damien Delaney,19.0,18.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5
Freddie Ladapo,9.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
Dean Whitehead,12.75,12.25,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,10.75,0.0,0.0
Glen Johnson,26.88888888888889,20.77777777777778,6.0,1.0,0.0,0.1111111111111111,0.8888888888888888,5.0,0.0,0.0,0.0,0.0,17.666666666666668,0.1111111111111111,0.5555555555555556
Ibrahim Afellay,13.666666666666666,13.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Scott Malone,32.18181818181818,24.09090909090909,7.772727272727272,0.4090909090909091,0.0,0.2272727272727272,2.090909090909091,7.363636363636363,0.0,0.0,0.0,0.0,22.363636363636363,0.3181818181818182,1.5454545454545454
Jesús Gámez,30.5,25.0,5.5,0.0,0.0,0.0,2.5,5.5,0.0,0.0,0.0,0.0,23.5,0.0,1.5
Wilfried Bony,13.933333333333334,13.066666666666666,0.8,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.733333333333333,0.0666666666666666,0.8
Renato Sanches,43.831460674157306,40.49438202247191,3.101123595505618,1.2921348314606742,0.1685393258426966,0.8202247191011236,2.606741573033708,0.4382022471910112,1.3146067415730338,0.4157303370786517,0.7191011235955056,0.0337078651685393,35.95505617977528,0.2359550561797752,0.651685393258427
Levi Lumeka,4.5,4.333333333333333,0.1666666666666666,0.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.0,0.0,0.0,2.5,0.0,0.5
Kevin Wimmer,34.35294117647059,28.47058823529412,5.882352941176471,1.2941176470588236,0.0,0.7647058823529411,0.1176470588235294,4.588235294117647,0.0,0.0,0.0,0.0,26.352941176470587,0.0,0.2941176470588235
Grzegorz Krychowiak,30.77777777777778,29.48148148148148,1.2592592592592593,0.5925925925925926,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.0,0.4074074074074074,0.1851851851851851,0.1481481481481481,0.0,23.74074074074074,0.037037037037037,0.7037037037037037
James Morrison,22.666666666666668,22.666666666666668,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,19.33333333333333,0.0,0.3333333333333333
Eliaquim Mangala,35.125,34.075,0.975,0.875,0.025,0.1,0.0,0.1,0.0,0.0,0.0,0.0,30.15,0.075,0.25
Francis Coquelin,29.537190082644628,28.768595041322317,0.6033057851239669,0.4876033057851239,0.0661157024793388,0.5867768595041323,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,25.57851239669421,0.1652892561983471,0.371900826446281
Loris Karius,33.1578947368421,25.63157894736842,7.368421052631579,1.947368421052632,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,23.94736842105263,0.1578947368421052,0.0526315789473684
Marko Grujić,4.666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0
Andy King,26.363636363636363,25.454545454545453,0.7272727272727273,0.5454545454545454,0.0454545454545454,0.1363636363636363,0.5909090909090909,0.1363636363636363,0.0,0.0,0.0,0.0,21.045454545454547,0.1818181818181818,0.1818181818181818
James Collins,29.923076923076923,28.46153846153846,1.4615384615384617,1.4615384615384617,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,21.76923076923077,0.0,0.2307692307692307
Mike van der Hoorn,36.75,35.25,1.5,0.8333333333333334,0.0,0.2916666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,27.875,0.0,0.5416666666666666
Àngel Rangel,29.5,24.75,4.5,0.5,0.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,24.75,0.25,0.25
Sam Clucas,30.06896551724138,27.17241379310345,2.7586206896551726,0.896551724137931,0.0689655172413793,0.1724137931034483,1.896551724137931,0.9310344827586208,0.8275862068965517,0.5517241379310345,0.1379310344827586,0.0344827586206896,23.75862068965517,0.1379310344827586,0.4137931034482758
Lee Chung-yong,11.0,10.428571428571429,0.5714285714285714,0.0,0.0,0.0,1.0,0.4285714285714285,0.1428571428571428,0.0,0.1428571428571428,0.0,8.285714285714286,0.0,0.4285714285714285
Yohan Cabaye,41.81818181818182,37.25,4.477272727272728,1.5227272727272727,0.1818181818181818,0.2954545454545454,3.5,0.1590909090909091,2.590909090909091,1.2272727272727273,0.5227272727272727,0.7727272727272727,32.68181818181818,0.0909090909090909,0.5909090909090909
Liam Rosenior,29.666666666666668,22.0,7.333333333333333,0.0,0.0,0.0,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,20.0,0.3333333333333333,1.0
