Tournament,Club,Player,Number,Date,Market_value,Nation,Pos,Position,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_Prog,Passes_Succ,Dribbles_Att
Ligue 1,As Saint Etienne,Miguel Trauco,13.0,2022-11-08,1800000,pe PER,WB,Defender,29,74.56451612903226,0.032258064516129,0.064516129032258,0.0,0.0,0.4677419354838709,0.0967741935483871,0.1612903225806451,0.0,55.016129032258064,1.6774193548387095,1.2258064516129032,0.6451612903225806,0.0258064516129032,0.0258064516129032,0.0709677419354838,1.3870967741935485,0.1129032258064516,35.70967741935484,48.16129032258065,73.68548387096774,2.7096774193548385,0.6612903225806451,1.3225806451612905
Ligue 1,Fc Girondins Bordeaux,Josh Maja,27.0,2022-10-28,4000000,ng NGA,FW,Forward,22,41.2258064516129,0.1935483870967742,0.032258064516129,0.0161290322580645,0.0161290322580645,1.0,0.4838709677419355,0.0483870967741935,0.0,14.516129032258064,0.3548387096774194,0.1774193548387097,0.2580645161290322,0.182258064516129,0.1709677419354838,0.0419354838709677,1.0483870967741935,0.064516129032258,8.548387096774194,10.290322580645162,79.33387096774193,0.3709677419354839,0.4193548387096774,0.7096774193548387
Ligue 1,Fc Girondins Bordeaux,Dilane Bakwa,32.0,2022-10-28,1800000,fr FRA,LW,Forward,19,8.25,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.0,0.0,6.583333333333333,0.25,0.0833333333333333,0.1666666666666666,0.0166666666666666,0.0166666666666666,0.0,0.4166666666666667,0.0833333333333333,3.333333333333333,4.416666666666667,72.125,0.3333333333333333,0.0833333333333333,0.3333333333333333
Ligue 1,Fc Girondins Bordeaux,Issouf Sissokho,20.0,2022-10-28,800000,ml MLI,DM,Midfielder,19,39.53846153846154,0.0769230769230769,0.0,0.0,0.0,0.3846153846153846,0.2307692307692307,0.3846153846153846,0.0769230769230769,26.384615384615383,1.7692307692307692,0.6153846153846154,0.7692307692307693,0.0153846153846153,0.0153846153846153,0.0461538461538461,1.1538461538461535,0.0769230769230769,17.153846153846153,20.07692307692308,84.41538461538462,1.0769230769230769,0.4615384615384615,0.8461538461538461
Ligue 1,Fc Girondins Bordeaux,Mehdi Zerkane,17.0,2022-11-07,1000000,dz ALG,DM,Midfielder,22,38.48484848484848,0.0303030303030303,0.0303030303030303,0.0,0.0,0.4848484848484848,0.2121212121212121,0.0909090909090909,0.0303030303030303,23.51515151515152,0.696969696969697,0.3333333333333333,0.4848484848484848,0.0484848484848484,0.0484848484848484,0.0424242424242424,1.2121212121212122,0.1212121212121212,15.93939393939394,18.90909090909091,81.99696969696971,1.181818181818182,0.6060606060606061,1.2727272727272727
Ligue 1,Fc Girondins Bordeaux,Tom Lacoux,27.0,2022-10-28,1200000,fr FRA,"CM,DM",Midfielder,19,55.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.3461538461538461,0.0384615384615384,31.46153846153846,1.5384615384615383,0.8076923076923077,1.0,0.0038461538461538,0.0038461538461538,0.0153846153846153,0.6153846153846154,0.1153846153846153,19.884615384615383,24.846153846153847,79.62307692307692,1.0,0.5,0.8076923076923077
Ligue 1,Fc Girondins Bordeaux,Enock Kwateng,25.0,2022-10-07,2500000,fr FRA,RB,Defender,24,66.8804347826087,0.0217391304347826,0.0217391304347826,0.0,0.0,0.217391304347826,0.0760869565217391,0.1956521739130435,0.0108695652173913,50.21739130434783,2.0,1.8478260869565215,0.8478260869565217,0.0163043478260869,0.0163043478260869,0.0489130434782608,1.2717391304347827,0.0434782608695652,32.23913043478261,41.96739130434783,74.63913043478261,2.847826086956522,0.6956521739130435,1.1304347826086956
Ligue 1,Fc Girondins Bordeaux,Rubén Pardo,14.0,2022-12-29,2400000,es ESP,FW,Forward,25,46.30769230769231,0.0512820512820512,0.0769230769230769,0.0,0.0,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.0256410256410256,33.0,0.3846153846153846,0.717948717948718,0.4871794871794871,0.023076923076923,0.023076923076923,0.0999999999999999,2.025641025641025,0.1282051282051282,23.41025641025641,30.0,76.13076923076923,1.9743589743589745,0.3076923076923077,0.4871794871794871
Ligue 1,Fc Girondins Bordeaux,Loris Benito,23.0,2022-11-10,800000,ch SUI,LB,Defender,29,83.78181818181818,0.0181818181818181,0.0,0.0,0.0,0.3636363636363636,0.0545454545454545,0.2181818181818181,0.0181818181818181,65.21818181818182,1.490909090909091,1.309090909090909,0.8545454545454545,0.0236363636363636,0.0236363636363636,0.04,1.181818181818182,0.0727272727272727,48.27272727272727,57.89090909090909,82.85818181818183,3.2181818181818183,0.1272727272727272,0.2909090909090909
Ligue 1,Fc Girondins Bordeaux,Laurent Koscielny,6.0,2021-12-16,3000000,fr FRA,CB,Defender,33,85.48076923076923,0.048076923076923,0.0288461538461538,0.0,0.0,0.2211538461538461,0.0673076923076923,0.125,0.0,66.9326923076923,1.2788461538461535,1.6923076923076923,1.2692307692307692,0.0519230769230769,0.0519230769230769,0.0173076923076923,0.6923076923076923,0.048076923076923,50.80769230769231,56.95192307692308,88.47596153846153,2.2884615384615383,0.0961538461538461,0.1442307692307692
Ligue 1,Fc Girondins Bordeaux,Junior Mwanga,34.0,2022-10-28,1000000,fr FRA,CB,Defender,19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,54.0,81.5,4.0,1.0,1.0
Ligue 1,Fc Girondins Bordeaux,Paul Baysse,22.0,2022-05-30,800000,fr FRA,CB,Defender,29,81.71428571428571,0.0389610389610389,0.0259740259740259,0.0,0.0,0.4545454545454545,0.1038961038961039,0.1428571428571428,0.0389610389610389,53.96103896103896,1.181818181818182,1.4415584415584417,0.948051948051948,0.0506493506493506,0.0506493506493506,0.0103896103896103,0.4675324675324675,0.0519480519480519,37.63636363636363,44.58441558441559,80.6948051948052,1.7402597402597402,0.1038961038961039,0.1038961038961039
Ligue 1,Fc Girondins Bordeaux,Marcelo,12.0,2022-05-30,1000000,br BRA,LB,Defender,33,81.62222222222222,0.0488888888888888,0.0711111111111111,0.0,0.0,0.8355555555555556,0.2266666666666666,0.1866666666666666,0.0177777777777777,73.69777777777777,1.32,1.257777777777778,0.8844444444444445,0.0533333333333333,0.0533333333333333,0.0768888888888889,1.92,0.1644444444444444,54.74666666666667,64.8711111111111,83.85200000000002,4.16,0.5511111111111111,0.8
Ligue 1,Fc Girondins Bordeaux,Anel Ahmedhodzic,5.0,2022-10-27,10000000,ba BIH,CB,Defender,22,90.0,0.0,0.0666666666666666,0.0,0.0,0.5333333333333333,0.2666666666666666,0.4,0.0,67.06666666666666,2.533333333333333,1.4666666666666666,1.0666666666666669,0.0266666666666666,0.0266666666666666,0.06,1.3333333333333333,0.1333333333333333,51.06666666666667,57.2,88.69999999999999,3.6,0.0666666666666666,0.2666666666666666
Ligue 1,Fc Girondins Bordeaux,Otávio,5.0,2022-11-14,6000000,br BRA,AM,Midfielder,27,82.08849557522124,0.0265486725663716,0.0442477876106194,0.0,0.0,0.6460176991150443,0.1504424778761062,0.2212389380530973,0.0088495575221238,62.26548672566372,3.194690265486725,1.415929203539823,1.1150442477876106,0.0194690265486725,0.0194690265486725,0.0132743362831858,1.176991150442478,0.1238938053097345,47.203539823008846,53.1858407079646,86.71150442477878,2.858407079646017,0.5309734513274337,0.6991150442477876
Ligue 1,Fc Girondins Bordeaux,Gaëtan Poussin,16.0,2022-10-28,1200000,fr FRA,GK,Goal Keeper,23,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,40.35714285714285,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,26.142857142857142,37.07142857142857,71.22857142857143,0.0,0.0,0.0
Ligue 1,Fc Nantes,Jean-Kévin Augustin,20.0,2022-11-10,1500000,fr FRA,RM,Midfielder,24,19.3,0.0,0.0,0.0,0.0,0.45,0.15,0.05,0.0,5.25,0.3,0.15,0.15,0.0349999999999999,0.0349999999999999,0.0,0.35,0.1,2.4,2.9,67.01,0.0,0.2,0.45
Ligue 1,Fc Nantes,Kalifa Coulibaly,7.0,2022-11-18,1000000,ml MLI,FW,Forward,30,55.94949494949495,0.2121212121212121,0.0303030303030303,0.0202020202020202,0.0202020202020202,1.5555555555555556,0.5353535353535354,0.1111111111111111,0.0101010101010101,20.848484848484848,0.404040404040404,0.1212121212121212,0.1616161616161616,0.2424242424242424,0.2272727272727273,0.0505050505050505,1.1919191919191918,0.0909090909090909,7.434343434343434,13.515151515151516,56.16666666666666,0.6666666666666666,0.3939393939393939,0.8484848484848485
Ligue 1,Rc Lens,Ibrahima Baldé,33.0,2022-10-28,300000,fr FRA,"FW,AM",Forward,18,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.75,2.75,70.85,0.0,0.0,0.5
Ligue 1,Ogc Nizza,Ihsan Sacko,18.0,2022-12-20,400000,fr FRA,WB,Defender,22,37.8780487804878,0.0,0.048780487804878,0.0,0.0,0.4634146341463415,0.048780487804878,0.048780487804878,0.024390243902439,15.024390243902438,0.4634146341463415,0.2195121951219512,0.1951219512195122,0.0341463414634146,0.0317073170731707,0.0634146341463414,1.024390243902439,0.1219512195121951,7.853658536585366,10.707317073170731,63.50487804878048,0.5609756097560976,0.3414634146341463,0.8292682926829268
Ligue 1,Fc Stade Rennes,Loum Tchaouna,17.0,2022-10-28,2000000,fr FRA,LM,Midfielder,18,8.7,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,5.3,0.3,0.2,0.0,0.02,0.02,0.02,0.3,0.0,2.4,3.8,61.58,0.0,0.1,0.1
Ligue 1,Ogc Nizza,Dan Ndoye,14.0,2022-11-10,3500000,ch SUI,"FW,RM,LM",Midfielder,20,24.387096774193548,0.032258064516129,0.064516129032258,0.0,0.0,0.4838709677419355,0.1290322580645161,0.0,0.0,11.258064516129032,0.2258064516129032,0.2258064516129032,0.2580645161290322,0.0290322580645161,0.0290322580645161,0.032258064516129,0.6129032258064516,0.0967741935483871,5.387096774193548,7.612903225806452,72.98387096774194,0.1290322580645161,0.4193548387096774,0.7741935483870968
Ligue 1,Ogc Nizza,Danilo Barbosa,15.0,2022-11-14,2500000,br BRA,CB,Defender,25,70.0,0.0,0.0,0.0,0.0,0.6744186046511628,0.1627906976744186,0.1627906976744186,0.0232558139534883,49.906976744186046,1.4651162790697674,0.9069767441860463,0.9534883720930232,0.0627906976744186,0.0627906976744186,0.027906976744186,1.441860465116279,0.0930232558139534,34.76744186046512,39.395348837209305,85.9674418604651,2.1627906976744184,1.0930232558139534,1.6511627906976745
