Player,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Dribbles_Succ,Dribbles_Att,Dribbles_Succ%,Dribbles_Mis,Dribbles_Dis,Receiving_Rec,Receiving_Prog
Francesco Forte,9.75,0.1666666666666666,0.8333333333333334,5.083333333333333,4.083333333333333,1.5833333333333333,9.75,0.0833333333333333,0.0833333333333333,8.333333333333334,1.0833333333333333,0.1666666666666666,6.583333333333333,1.4166666666666667
Kostas Manolas,56.6140350877193,6.640350877192983,25.535087719298247,30.166666666666668,1.131578947368421,0.5701754385964912,56.6140350877193,0.087719298245614,0.1140350877192982,7.017543859649122,0.2017543859649122,0.0789473684210526,38.0,0.0526315789473684
Aaron Ramsey,41.52212389380531,0.6637168141592921,5.336283185840708,21.053097345132745,15.469026548672566,2.6371681415929205,41.52212389380531,0.6637168141592921,0.9646017699115044,37.92035398230089,1.327433628318584,0.911504424778761,33.0,4.097345132743363
Marvin Zeegelaar,38.73333333333333,2.5733333333333333,12.333333333333334,17.173333333333332,9.653333333333334,0.7333333333333333,38.73333333333333,0.8,1.12,43.922666666666665,0.8266666666666667,0.5333333333333333,21.026666666666667,1.04
Samir Santos,50.52173913043478,4.8478260869565215,23.115942028985508,24.23913043478261,3.5217391304347827,0.5869565217391305,50.52173913043478,0.2608695652173913,0.4130434782608695,18.164492753623183,0.4492753623188406,0.2971014492753623,29.28985507246377,0.3550724637681159
Jens Stryger Larsen,50.35915492957746,2.992957746478873,15.007042253521126,24.35211267605634,11.387323943661972,0.8732394366197183,50.35915492957746,0.3732394366197183,0.6619718309859155,25.03591549295775,0.8309859154929577,0.5070422535211268,31.51408450704225,1.4859154929577465
Stefano Okaka,22.433333333333334,0.9111111111111112,1.988888888888889,11.544444444444444,9.38888888888889,2.7111111111111112,22.433333333333334,1.1222222222222222,1.6444444444444444,48.946666666666665,2.2,1.7555555555555555,17.744444444444444,3.977777777777778
Stefan Strandberg,57.18181818181818,7.818181818181818,28.63636363636364,25.545454545454547,3.727272727272727,1.0909090909090908,57.18181818181818,0.1818181818181818,0.1818181818181818,18.181818181818183,0.2727272727272727,0.0909090909090909,32.90909090909091,0.0
Andrea Schiavone,21.857142857142858,1.4285714285714286,4.642857142857143,13.0,4.214285714285714,0.5714285714285714,21.857142857142858,0.0714285714285714,0.1428571428571428,3.571428571428572,0.5714285714285714,0.0714285714285714,10.857142857142858,0.4285714285714285
Paweł Jaroszyński,41.093023255813954,3.0232558139534884,14.55813953488372,18.069767441860463,9.093023255813954,0.1627906976744186,41.093023255813954,0.3023255813953488,0.5581395348837209,20.155813953488373,0.6511627906976745,0.2093023255813953,21.232558139534884,0.7441860465116279
Wajdi Kechrida,24.11764705882353,1.3529411764705883,6.0588235294117645,10.647058823529411,7.588235294117647,0.8823529411764706,24.11764705882353,0.1176470588235294,0.2941176470588235,11.764705882352942,0.5882352941176471,0.5882352941176471,13.647058823529411,0.8235294117647058
Luka Bogdan,29.666666666666668,5.0,18.83333333333333,10.0,1.3333333333333333,0.6666666666666666,29.666666666666668,0.0,0.0,0.0,0.3333333333333333,0.0,13.5,0.0
Leonardo Capezzi,38.81818181818182,1.681818181818182,7.454545454545454,24.772727272727277,7.090909090909091,0.3181818181818182,38.81818181818182,0.3636363636363636,0.3636363636363636,27.272727272727277,0.7272727272727273,0.5909090909090909,24.045454545454547,0.2727272727272727
Simeon Nwankwo,22.8375,1.275,2.1,11.7375,9.15,2.8375,22.7375,0.6375,1.05,31.130000000000003,2.6125,1.7375,16.5,3.9375
Andreas Skov Olsen,24.12857142857143,0.5142857142857142,4.0,8.8,11.528571428571428,1.4714285714285715,24.12857142857143,0.4857142857142857,1.2428571428571429,26.071428571428573,1.1571428571428573,0.3571428571428571,16.7,1.8571428571428568
Sydney van Hooijdonk,5.75,0.0,0.0,2.75,3.25,0.25,5.75,0.25,0.25,25.0,0.5,0.25,4.5,0.75
Pepe Reina,36.61224489795919,31.306122448979597,36.41836734693877,0.2040816326530612,0.0,0.0,36.61224489795919,0.010204081632653,0.010204081632653,1.020408163265306,0.010204081632653,0.0,18.26530612244898,0.010204081632653
Anderson Lima,8.9,0.4,2.6,4.5,2.1,0.4,8.9,0.4,0.4,30.0,0.5,0.3,6.4,0.7
Raúl Moro,8.692307692307692,0.0,0.6153846153846154,4.384615384615385,3.769230769230769,0.8461538461538461,8.692307692307692,0.2307692307692307,0.9230769230769232,15.384615384615383,0.4615384615384615,0.1538461538461538,6.538461538461538,0.8461538461538461
Vedat Muriqi,23.5,1.1363636363636365,2.590909090909091,10.56060606060606,10.575757575757576,3.196969696969697,23.424242424242426,0.2424242424242424,0.6363636363636364,18.68636363636364,1.6363636363636365,0.7424242424242424,18.045454545454547,3.787878787878788
Giovanni Crociata,12.357142857142858,0.2142857142857142,1.7142857142857142,5.357142857142857,5.642857142857143,0.7142857142857143,12.357142857142858,0.4285714285714285,0.5714285714285714,32.142857142857146,0.6428571428571429,0.5714285714285714,8.357142857142858,1.3571428571428572
Leonardo Mancuso,14.0,0.25,1.125,4.875,8.125,1.625,14.0,0.0,0.0,0.0,1.375,0.5,9.125,2.75
Ivor Pandur,26.571428571428573,22.714285714285715,26.428571428571427,0.1428571428571428,0.0,0.0,26.571428571428573,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Nikola Kalinić,14.0625,0.25,0.7395833333333334,6.145833333333333,7.3125,2.3229166666666665,14.0625,0.15625,0.28125,11.979166666666666,1.375,0.71875,11.520833333333334,3.6770833333333335
Laurens Serpe,36.0,4.0,14.0,19.0,3.0,1.0,36.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0
Davide Biraschi,50.39252336448598,3.9158878504672896,19.57943925233645,25.91588785046729,5.897196261682243,0.2149532710280373,50.39252336448598,1.1962616822429906,1.7009345794392523,48.52990654205608,0.7289719626168224,0.5514018691588785,28.401869158878505,0.3831775700934579
Zinho Vanheusden,38.71428571428572,6.071428571428571,23.0,13.071428571428571,2.857142857142857,0.7142857142857143,38.71428571428572,0.0714285714285714,0.2857142857142857,7.142857142857143,0.2857142857142857,0.0714285714285714,21.642857142857142,0.4285714285714285
Stefano Sabelli,59.58139534883721,3.511627906976744,20.813953488372093,26.186046511627907,13.418604651162791,0.5813953488372093,59.58139534883721,0.627906976744186,1.0465116279069768,31.86046511627907,1.3488372093023255,0.3953488372093023,32.0,1.1162790697674418
Flavio Junior Bianchi,16.0,0.0,1.4285714285714286,10.0,4.857142857142857,1.2857142857142858,16.0,0.4285714285714285,0.4285714285714285,28.571428571428573,2.142857142857143,0.8571428571428571,11.285714285714286,2.571428571428572
Andrea Favilli,13.27027027027027,0.4054054054054054,0.7837837837837838,5.918918918918919,6.72972972972973,1.6756756756756757,13.27027027027027,0.3783783783783784,0.6486486486486487,25.22432432432432,1.5135135135135136,0.8108108108108109,10.702702702702704,3.081081081081081
Goran Pandev,21.68345323741007,0.1942446043165467,1.8129496402877696,9.913669064748202,10.352517985611511,2.1079136690647484,21.67625899280576,0.7410071942446043,1.4172661870503598,30.546043165467623,1.841726618705036,1.2158273381294964,17.676258992805757,3.83453237410072
Daniele Padelli,33.714285714285715,31.857142857142858,33.714285714285715,0.0,0.0,0.0,33.714285714285715,0.0,0.0,0.0,0.0,0.0,15.428571428571429,0.0
Simone Pafundi,13.0,0.0,2.0,9.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
Riccardo Pinzi,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Patrick Leal,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanner Tessmann,15.95,2.25,6.3,7.6,2.55,0.4,15.95,0.55,0.6,40.0,0.65,0.35,8.9,0.85
Hilmir Mikaelsson,5.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Maya Yoshida,48.72058823529412,7.426470588235294,26.0,21.28676470588235,1.625,0.8014705882352942,48.72058823529412,0.1323529411764706,0.1617647058823529,12.132352941176473,0.3382352941176471,0.1323529411764706,27.485294117647054,0.1470588235294117
Felipe Caicedo,15.11965811965812,0.2051282051282051,1.0085470085470083,6.752136752136752,7.521367521367521,2.230769230769231,15.094017094017094,0.4700854700854701,0.7692307692307693,29.95726495726496,0.9572649572649572,0.5384615384615384,12.22222222222222,3.1709401709401708
Giacomo Satalino,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Peluso,47.721518987341774,4.569620253164557,19.91139240506329,23.329113924050635,4.89873417721519,0.3924050632911392,47.721518987341774,0.189873417721519,0.240506329113924,16.455696202531644,0.3417721518987341,0.2278481012658227,29.78481012658228,0.3291139240506329
Davide Marfella,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Petar Zovko,11.0,10.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Aurélien Nguiamba,13.333333333333334,0.6666666666666666,3.333333333333333,8.333333333333334,1.6666666666666667,0.0,13.333333333333334,0.3333333333333333,0.3333333333333333,33.333333333333336,0.0,0.0,7.0,0.3333333333333333
Carlo Pinsoglio,14.0,13.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Alessandro Berardi,22.5,19.5,22.5,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0
Daniel Bessa,31.971153846153847,0.5096153846153846,5.105769230769231,15.721153846153848,11.701923076923077,1.1730769230769231,31.971153846153847,0.5288461538461539,0.75,32.85192307692308,1.1057692307692308,0.8846153846153846,21.85576923076923,2.1538461538461537
Dimitrije Kamenović,25.0,3.0,13.0,11.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
Josip Iličić,45.794117647058826,0.1764705882352941,2.7573529411764706,17.375,26.227941176470587,3.941176470588236,45.75,2.110294117647059,3.602941176470588,52.51029411764706,2.1911764705882355,1.7352941176470589,38.18382352941177,5.838235294117647
Nicola Bagnolini,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Bardi,27.2,24.0,27.2,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.2,0.0,9.2,0.0
Wisdom Amey,24.0,0.5,8.0,14.0,2.5,0.0,24.0,0.0,0.5,0.0,0.0,0.0,9.5,0.0
Riccardo Stivanello,21.0,8.0,19.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
Luis Binks,27.666666666666668,4.333333333333333,14.933333333333334,12.066666666666666,0.9333333333333332,0.2666666666666666,27.666666666666668,0.1333333333333333,0.2666666666666666,13.333333333333334,0.0666666666666666,0.1333333333333333,15.2,0.0666666666666666
Kacper Urbanski,18.0,1.0,5.5,10.5,2.0,0.0,18.0,0.0,1.0,0.0,0.5,0.0,9.0,0.0
Antonio Raimondo,11.0,0.5,2.5,4.0,4.5,2.5,11.0,0.0,2.0,0.0,0.5,2.0,7.5,2.0
Adrian Šemper,36.57142857142857,33.714285714285715,36.42857142857143,0.1428571428571428,0.0,0.0,36.57142857142857,0.0,0.0,0.0,0.0,0.0,11.142857142857142,0.0
Jovane Cabral,21.0,0.3333333333333333,2.333333333333333,10.0,8.666666666666666,3.333333333333333,21.0,0.6666666666666666,1.3333333333333333,50.0,3.0,1.6666666666666667,16.333333333333332,3.0
Martin Palumbo,5.6,0.0,0.6,3.0,2.0,0.0,5.6,0.0,0.0,0.0,0.0,0.2,2.2,0.2
Nicola Ravaglia,5.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Tiemoué Bakayoko,48.15079365079365,1.6666666666666667,9.65079365079365,30.70634920634921,8.420634920634921,0.9682539682539684,48.15079365079365,1.2777777777777777,1.8015873015873016,49.72063492063492,1.238095238095238,0.9761904761904762,33.62698412698413,1.2142857142857142
Mitchell Dijks,43.78378378378378,2.108108108108108,13.391891891891891,18.14864864864865,12.945945945945946,0.7837837837837838,43.78378378378378,0.9324324324324323,2.391891891891892,25.001351351351357,1.054054054054054,0.5405405405405406,25.22972972972973,1.2972972972972974
Gianluca Frabotta,34.55555555555556,1.2222222222222223,9.27777777777778,15.72222222222222,9.77777777777778,0.9444444444444444,34.55555555555556,0.1666666666666666,0.5,13.88888888888889,0.4444444444444444,0.3888888888888889,23.22222222222222,1.3888888888888888
Salvador Ferrer,42.93333333333333,2.6444444444444444,14.177777777777775,19.53333333333333,9.577777777777778,0.3111111111111111,42.93333333333333,0.2888888888888888,0.4444444444444444,21.85111111111111,0.5111111111111111,0.3777777777777777,23.88888888888889,0.9777777777777776
Nicolò Bertola,10.5,1.5,7.5,2.0,1.0,0.0,10.5,0.0,0.0,0.0,0.5,0.0,2.0,0.0
Filip Benković,3.0,0.5,1.5,1.0,0.5,0.5,3.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Joel Obi,29.83333333333333,0.9629629629629628,6.555555555555555,17.24074074074074,6.37037037037037,0.9629629629629628,29.83333333333333,0.4444444444444444,0.6666666666666666,27.77777777777778,0.925925925925926,0.6111111111111112,18.11111111111111,1.1666666666666667
Mamadou Coulibaly,36.53333333333333,0.8,7.0,19.133333333333333,11.133333333333333,0.9333333333333332,36.53333333333333,1.3333333333333333,1.9333333333333331,36.10666666666667,2.2,0.6666666666666666,21.2,2.7333333333333334
Sérgio Oliveira,42.642857142857146,1.0,8.785714285714286,25.0,9.5,0.7857142857142857,42.57142857142857,0.5714285714285714,1.0714285714285714,36.90714285714286,0.6428571428571429,0.7142857142857143,27.857142857142858,0.7857142857142857
Daniele Baselli,41.25454545454546,1.5,8.036363636363637,22.672727272727272,11.00909090909091,0.8909090909090909,41.25454545454546,0.5636363636363636,0.8909090909090909,37.10636363636363,1.1454545454545455,0.8454545454545455,25.318181818181817,1.4272727272727272
Valentin Mihaila,15.857142857142858,0.4285714285714285,2.142857142857143,5.476190476190476,8.428571428571429,1.761904761904762,15.857142857142858,0.7619047619047619,1.4761904761904765,24.128571428571423,1.2857142857142858,0.3333333333333333,11.047619047619047,2.4285714285714284
Simone Trimboli,11.4,0.0,2.8,6.6,2.2,0.4,11.4,0.0,0.0,0.0,0.6,0.0,8.4,0.8
Marley Aké,5.363636363636363,0.1363636363636363,0.8636363636363636,2.3181818181818183,2.272727272727273,0.4090909090909091,5.363636363636363,0.3636363636363636,0.6818181818181818,31.05909090909091,0.3636363636363636,0.2727272727272727,3.727272727272727,0.9545454545454546
Silvan Hefti,45.25,2.625,14.0625,19.0625,13.0,0.9375,45.25,0.8125,1.6875,45.83125,1.125,0.875,16.9375,1.5
Riccardo Fiamozzi,42.6,2.2,14.0,20.6,8.6,0.2,42.6,0.3,0.7,25.0,0.4,0.4,23.6,0.8
Simone Romagnoli,49.333333333333336,8.555555555555555,26.74074074074074,21.33333333333333,1.5185185185185186,0.5185185185185185,49.333333333333336,0.074074074074074,0.074074074074074,7.407407407407407,0.2592592592592592,0.074074074074074,26.33333333333333,0.037037037037037
Patrick Cutrone,13.428571428571429,0.3071428571428571,1.0142857142857142,5.421428571428572,7.164285714285715,2.164285714285714,13.428571428571429,0.2,0.45,13.428571428571429,1.4785714285714286,0.6714285714285714,9.942857142857145,3.3642857142857143
Jean-Pierre Nsame,7.909090909090909,0.0909090909090909,0.1818181818181818,3.1818181818181817,4.545454545454546,1.4545454545454546,7.909090909090909,0.0909090909090909,0.2727272727272727,9.090909090909092,0.7272727272727273,0.4545454545454545,6.636363636363637,1.181818181818182
Michael Svoboda,43.05555555555556,7.055555555555555,23.444444444444443,18.61111111111111,1.6666666666666667,0.7777777777777778,43.05555555555556,0.1111111111111111,0.1666666666666666,11.11111111111111,0.3333333333333333,0.3333333333333333,24.33333333333333,0.0555555555555555
Dennis Johnsen,18.884615384615383,0.3076923076923077,2.8846153846153846,6.615384615384615,9.923076923076923,2.1153846153846154,18.884615384615383,0.7692307692307693,2.5384615384615383,25.426923076923075,2.3461538461538463,0.8461538461538461,13.615384615384617,4.0
Gianluca Busio,38.82758620689656,2.1724137931034484,11.551724137931034,21.103448275862068,6.482758620689655,0.6206896551724138,38.82758620689656,0.3793103448275862,0.7241379310344828,20.689655172413797,1.137931034482759,0.5172413793103449,24.55172413793104,1.1724137931034482
Vid Belec,30.026315789473685,26.73684210526316,30.0,0.0263157894736842,0.0,0.0,30.026315789473685,0.0,0.0,0.0,0.0263157894736842,0.0,8.973684210526315,0.0
Diego Perotti,32.028985507246375,0.5362318840579711,3.739130434782609,12.376811594202898,16.594202898550726,2.579710144927536,31.85507246376812,1.6956521739130437,2.782608695652174,47.15652173913044,0.9420289855072465,0.9855072463768116,24.26086956521739,3.0
Riccardo Gagliolo,51.585585585585584,5.801801801801802,22.81981981981982,22.8018018018018,6.54954954954955,0.8648648648648649,51.585585585585584,0.3153153153153153,0.4864864864864865,23.873873873873872,0.5855855855855856,0.2072072072072072,28.37837837837838,0.5225225225225225
Radu Drăgușin,26.476190476190474,3.809523809523809,12.666666666666666,11.666666666666666,2.571428571428572,0.1904761904761904,26.476190476190474,0.0476190476190476,0.0952380952380952,4.761904761904762,0.238095238095238,0.1904761904761904,10.857142857142858,0.238095238095238
Lys Mousset,11.170212765957446,0.0957446808510638,0.6276595744680851,4.76595744680851,5.904255319148936,1.627659574468085,11.170212765957446,0.6702127659574468,1.2659574468085106,30.338297872340423,1.2234042553191489,0.7446808510638298,8.138297872340425,2.191489361702128
Jordan Veretout,57.71978021978022,1.521978021978022,10.428571428571429,35.39010989010989,12.642857142857142,0.8186813186813187,57.604395604395606,0.6153846153846154,0.8736263736263736,35.3021978021978,0.8846153846153846,0.521978021978022,39.51648351648352,1.5274725274725274
Carles Pérez,21.11392405063291,0.189873417721519,1.8987341772151896,8.063291139240507,11.443037974683543,1.7215189873417722,21.11392405063291,0.7088607594936709,1.3924050632911391,31.55569620253164,1.1772151898734178,0.7341772151898734,15.822784810126585,2.4683544303797467
Arturo Vidal,44.26618705035971,1.0863309352517985,8.446043165467627,24.992805755395683,11.12230215827338,1.5683453237410072,44.26618705035971,0.2230215827338129,0.3453237410071942,19.184892086330933,0.6834532374100719,0.3741007194244604,32.97841726618705,1.9280575539568343
Etrit Berisha,32.0,27.48235294117647,31.87058823529412,0.1294117647058823,0.0,0.0,32.0,0.0117647058823529,0.0117647058823529,1.1764705882352942,0.0235294117647058,0.0,10.941176470588236,0.0
Cristian Ansaldi,40.752,1.888,10.56,16.664,14.224,1.192,40.744,1.376,2.272,45.5136,1.344,0.84,23.392,1.312
Mattia Viti,47.18518518518518,7.555555555555555,23.85185185185185,21.62962962962963,1.962962962962963,0.3333333333333333,47.18518518518518,0.7037037037037037,1.0740740740740742,41.54444444444445,0.3333333333333333,0.1851851851851851,27.925925925925927,0.074074074074074
Leo Štulac,29.10204081632653,1.9387755102040816,8.755102040816327,16.020408163265305,4.714285714285714,0.0204081632653061,29.10204081632653,0.2244897959183673,0.2857142857142857,21.428571428571427,0.5102040816326531,0.4489795918367347,18.571428571428573,0.3265306122448979
Andrea La Mantia,11.1,0.6,1.0333333333333334,4.933333333333334,5.166666666666667,2.033333333333333,11.1,0.1,0.1666666666666666,10.0,0.6333333333333333,0.3666666666666666,8.466666666666667,1.7666666666666666
Niki Mäenpää,33.47058823529412,29.058823529411764,33.294117647058826,0.1764705882352941,0.0,0.0,33.47058823529412,0.0,0.0,0.0,0.0,0.1176470588235294,12.411764705882351,0.0
Pietro Ceccaroni,58.8,11.085714285714284,37.51428571428571,18.4,3.2,0.7428571428571429,58.8,0.1428571428571428,0.3428571428571428,7.62,0.4285714285714285,0.1142857142857142,37.05714285714286,0.1428571428571428
Aleš Matějů,45.0,5.925,21.175,18.325,5.975,0.575,45.0,0.5,0.5,40.0,0.6,0.325,23.425,0.725
Maximilian Ullmann,16.8,1.6,5.6,8.8,2.4,0.2,16.8,0.2,0.2,20.0,0.2,0.0,8.2,0.8
Ridgeciano Haps,44.16,3.6,17.96,17.56,9.08,0.6,44.16,0.64,0.88,38.668,1.36,0.16,21.2,1.6
Dor Peretz,17.333333333333332,1.2777777777777777,4.944444444444445,10.166666666666666,2.2222222222222223,0.2222222222222222,17.333333333333332,0.0555555555555555,0.3333333333333333,5.555555555555555,0.5,0.3888888888888889,10.61111111111111,0.2777777777777778
Domen Črnigoj,27.38235294117647,1.7352941176470589,7.235294117647059,12.882352941176473,7.735294117647059,1.0,27.38235294117647,0.5294117647058824,1.1176470588235294,29.16470588235294,1.2058823529411764,0.5,16.705882352941178,1.1764705882352942
Luca Fiordilino,25.933333333333334,1.5333333333333334,8.533333333333333,13.466666666666669,4.133333333333334,0.6666666666666666,25.933333333333334,0.2,0.3333333333333333,16.666666666666668,0.6666666666666666,0.5333333333333333,16.333333333333332,0.5333333333333333
Antonio Vacca,38.57142857142857,3.4285714285714284,17.0,19.857142857142858,2.4285714285714284,0.0476190476190476,38.57142857142857,0.7142857142857143,1.0,46.03333333333334,0.2857142857142857,0.4285714285714285,23.428571428571427,0.3333333333333333
Mattia Aramu,32.09375,0.6875,3.1875,13.59375,15.75,1.125,31.96875,0.53125,1.1875,19.946875,1.34375,0.75,20.03125,2.5
Sofian Kiyine,24.3265306122449,0.7142857142857143,5.0,12.20408163265306,7.63265306122449,0.6938775510204082,24.3265306122449,1.6938775510204085,2.510204081632653,51.642857142857146,1.2448979591836735,0.9591836734693876,15.714285714285714,1.020408163265306
Mickaël Cuisance,29.451219512195124,0.3658536585365853,4.085365853658536,16.621951219512194,9.182926829268292,0.6829268292682927,29.451219512195124,1.1219512195121952,1.9878048780487805,38.90609756097561,1.1585365853658536,1.304878048780488,20.92682926829268,1.951219512195122
Matthijs de Ligt,65.05050505050505,7.767676767676767,29.1010101010101,33.56565656565657,2.6262626262626263,0.9191919191919192,65.05050505050505,0.1111111111111111,0.1616161616161616,11.11111111111111,0.3535353535353535,0.101010101010101,45.86868686868687,0.1515151515151515
Luca Pellegrini,48.142857142857146,2.064935064935065,14.61038961038961,20.363636363636363,13.883116883116884,0.8051948051948052,48.142857142857146,1.0389610389610389,1.8831168831168832,44.37272727272728,1.207792207792208,0.7532467532467533,28.233766233766232,1.2727272727272727
Arthur Melo,49.61111111111112,1.1666666666666667,9.444444444444445,30.57777777777778,10.044444444444444,0.3888888888888889,49.61111111111112,0.7777777777777778,0.9555555555555556,41.48222222222223,0.6333333333333333,0.4777777777777778,41.05555555555556,0.9555555555555556
Eddie Salcedo,16.98076923076923,0.3461538461538461,1.5769230769230769,6.826923076923077,8.788461538461538,1.9038461538461535,16.98076923076923,0.3846153846153846,0.7884615384615384,26.601923076923075,1.2115384615384617,0.7884615384615384,13.01923076923077,2.6153846153846154
Rey Manaj,23.966666666666665,0.4666666666666667,1.7333333333333334,12.766666666666667,9.766666666666667,2.1666666666666665,23.866666666666667,0.7333333333333333,1.6333333333333333,26.16333333333333,2.433333333333333,1.9666666666666663,17.7,3.066666666666667
Domenico Criscito,59.50485436893204,5.038834951456311,20.98058252427185,27.553398058252423,11.776699029126211,0.5533980582524272,59.33009708737864,0.3883495145631068,0.5922330097087378,25.500970873786407,0.5242718446601942,0.2912621359223301,32.699029126213595,0.6504854368932039
Morten Thorsby,36.9126213592233,2.087378640776699,8.54368932038835,20.16504854368932,8.504854368932039,1.825242718446602,36.9126213592233,0.3398058252427184,0.5339805825242718,23.300970873786408,1.2912621359223302,0.5339805825242718,21.116504854368934,1.4174757281553398
Bosko Sutalo,26.36842105263158,1.894736842105263,10.210526315789474,12.31578947368421,4.105263157894737,0.3421052631578947,26.36842105263158,0.3684210526315789,0.7105263157894737,23.68421052631579,0.631578947368421,0.2368421052631578,14.710526315789474,0.3421052631578947
Edoardo Goldaniga,44.01111111111111,4.188888888888889,20.75555555555556,19.8,3.8777777777777778,0.6333333333333333,44.01111111111111,0.2333333333333333,0.3555555555555555,17.963333333333335,0.4333333333333333,0.1888888888888888,23.466666666666665,0.3333333333333333
Gastón Pereiro,14.666666666666666,0.2222222222222222,1.5740740740740742,6.055555555555555,7.203703703703703,0.9444444444444444,14.666666666666666,0.3333333333333333,0.6111111111111112,18.82777777777778,0.4074074074074074,0.5370370370370371,10.537037037037036,1.148148148148148
Francesco Magnanelli,53.91176470588236,3.0294117647058822,12.509803921568627,34.65686274509804,7.196078431372549,0.0784313725490196,53.91176470588236,0.2450980392156862,0.3627450980392157,20.58823529411765,0.4705882352941176,0.392156862745098,35.490196078431374,0.5784313725490197
David Ospina,32.127906976744185,27.53488372093023,31.8953488372093,0.2441860465116279,0.0,0.0,32.127906976744185,0.0232558139534883,0.0232558139534883,2.3255813953488373,0.0116279069767441,0.0116279069767441,16.127906976744185,0.0116279069767441
Faouzi Ghoulam,50.04918032786885,1.2622950819672132,8.0,25.229508196721312,17.18032786885246,0.8360655737704918,50.04918032786885,0.2131147540983606,0.3114754098360656,13.388524590163936,0.4098360655737705,0.2131147540983606,34.950819672131146,2.262295081967213
Fabián Ruiz Peña,75.06666666666666,1.903030303030303,13.054545454545456,45.4,17.333333333333332,1.284848484848485,75.06666666666666,1.096969696969697,1.503030303030303,49.35939393939395,1.018181818181818,0.8242424242424242,59.46666666666667,2.5575757575757576
Dries Mertens,28.75925925925926,0.1790123456790123,1.3209876543209875,10.530864197530864,17.104938271604937,3.802469135802469,28.71604938271605,0.6790123456790124,1.3333333333333333,28.58703703703704,1.1049382716049383,0.7037037037037037,22.882716049382715,5.722222222222222
Lorenzo Insigne,63.55952380952381,0.3452380952380952,4.9523809523809526,28.214285714285715,31.196428571428573,4.529761904761905,63.392857142857146,1.488095238095238,2.702380952380953,44.25833333333333,1.8035714285714288,1.1428571428571428,51.60714285714285,7.148809523809524
Alexis Sánchez,32.17605633802817,0.1408450704225352,2.147887323943662,12.485915492957746,17.8943661971831,3.0,32.147887323943664,1.2253521126760565,1.8943661971830985,45.89084507042254,1.6971830985915493,1.352112676056338,25.767605633802816,4.866197183098592
Arthur Theate,63.02173913043478,5.0,26.717391304347824,33.30434782608695,3.6739130434782608,0.7391304347826086,63.02173913043478,0.4782608695652174,0.8043478260869565,28.26086956521739,0.6304347826086957,0.2608695652173913,44.5,0.2608695652173913
Mattias Svanberg,26.53787878787879,1.0227272727272727,5.621212121212121,13.530303030303031,7.75,0.8181818181818182,26.53787878787879,0.5227272727272727,1.0,28.055303030303037,0.8863636363636364,0.6060606060606061,17.12121212121212,1.1893939393939394
Josip Brekalo,35.67333333333333,0.28,3.1866666666666665,16.046666666666667,16.953333333333333,1.6933333333333334,35.67333333333333,1.1933333333333334,2.333333333333333,41.967333333333336,1.5133333333333334,1.2133333333333334,25.973333333333333,3.32
Nahuel Molina,45.02666666666666,1.9733333333333332,11.986666666666666,17.533333333333335,15.946666666666667,1.2933333333333332,45.02666666666666,0.5333333333333333,1.0,36.888,1.0266666666666666,0.2266666666666666,27.14666666666667,2.72
Álvaro Odriozola,52.58510638297872,1.9361702127659572,13.074468085106384,21.31914893617021,18.78723404255319,2.24468085106383,52.58510638297872,0.7127659574468085,1.8085106382978724,30.90212765957447,1.0425531914893618,0.7127659574468085,34.07446808510638,2.98936170212766
Lucas Torreira,51.01351351351352,1.7972972972972974,10.62837837837838,32.49324324324324,8.358108108108109,0.6216216216216216,51.01351351351352,0.4864864864864865,0.6959459459459459,31.36351351351351,0.7837837837837838,0.5405405405405406,33.527027027027025,0.7837837837837838
