Tournament,Player,Nation,Age,Min,Shot_Stopping_SoTA,Shot_Stopping_GA,Shot_Stopping_Saves,Shot_Stopping_Save%,Shot_Stopping_PSxG,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal_Kicks_Att,Goal_Kicks_Launch%,Goal_Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist
Ligue 1,Gaëtan Poussin,fr FRA,23,90.0,4.428571428571429,2.0714285714285716,2.357142857142857,58.67142857142857,1.4714285714285713,5.928571428571429,15.785714285714286,41.57857142857142,28.214285714285715,4.071428571428571,37.25714285714285,33.38571428571428,8.857142857142858,55.192857142857136,40.49285714285715,15.214285714285714,0.7142857142857143,9.385714285714286,2.857142857142857,15.55
Ligue 1,Eiji Kawashima,jp JPN,38,89.25454545454545,4.7272727272727275,1.6545454545454545,3.036363636363636,68.55818181818181,1.598181818181818,7.8,18.527272727272727,44.39818181818181,22.236363636363638,4.254545454545455,52.40363636363636,40.632727272727266,8.2,79.96000000000001,55.530909090909084,14.254545454545454,0.38181818181818183,2.632727272727273,0.8,12.356363636363637
Ligue 1,Ouparine Djoco,sn SEN,23,88.16666666666667,4.125,1.5,2.7083333333333335,66.61666666666666,1.1833333333333333,3.8333333333333335,12.583333333333334,33.37916666666666,24.333333333333332,4.458333333333333,35.525,33.15,6.416666666666667,52.4375,38.13333333333333,12.666666666666666,0.9583333333333334,6.808333333333334,1.1666666666666667,14.570833333333333
Ligue 1,Danijel Petković,me MNE,28,90.0,4.235294117647059,1.3529411764705883,3.0,71.17647058823529,1.1764705882352942,3.176470588235294,9.0,38.311764705882354,21.58823529411765,6.0588235294117645,24.741176470588233,30.288235294117644,8.176470588235293,39.54117647058823,36.8235294117647,14.176470588235293,1.1176470588235294,6.958823529411765,0.9411764705882353,10.36470588235294
Ligue 1,Wuilker Faríñez,ve VEN,23,75.75,3.25,1.125,2.125,63.4875,1.03125,1.75,5.9375,20.18125,15.0,4.1875,37.4625,35.50625,5.6875,25.59375,29.31875,10.8125,0.9375,7.543749999999999,1.5,15.606250000000001
Ligue 1,Marc-Aurèle Caillard,fr FRA,27,84.28888888888889,4.511111111111111,1.6444444444444444,2.8444444444444446,65.96444444444445,1.4822222222222219,6.0,15.466666666666667,36.871111111111105,16.133333333333333,3.8666666666666667,48.44888888888889,39.26666666666666,8.244444444444444,83.42666666666666,56.01555555555555,13.177777777777777,0.6,4.144444444444445,0.4222222222222222,10.222222222222223
Ligue 1,Julian Pollersbeck,de GER,27,83.5,4.5,1.3125,3.1875,69.69999999999999,1.425,4.0,12.6875,37.18125,38.75,4.625,32.00625,32.849999999999994,6.1875,36.04375,37.66875,10.0625,1.0625,11.706249999999999,1.375,15.993749999999999
Ligue 1,Stefan Bajic,fr FRA,19,76.66666666666667,3.888888888888889,2.0,1.8888888888888888,51.67777777777778,1.6444444444444446,3.6666666666666665,10.333333333333334,33.58888888888889,20.22222222222222,5.888888888888889,30.95555555555556,31.411111111111115,6.555555555555555,63.21111111111111,45.43333333333334,12.333333333333334,0.4444444444444444,2.7222222222222223,1.7777777777777777,16.71111111111111
Ligue 1,Romain Salin,fr FRA,37,90.0,3.8,1.05,2.7,68.925,0.9800000000000001,5.05,12.95,40.65,27.45,5.15,29.109999999999996,31.1,8.05,57.61,45.19500000000001,13.0,0.25,2.9000000000000004,2.15,17.595000000000002
Ligue 1,Dimitry Bertaud,fr FRA,23,77.66666666666667,4.375,1.4166666666666667,2.9583333333333335,58.69166666666667,1.3208333333333333,6.708333333333333,14.708333333333334,42.65833333333333,22.0,5.083333333333333,39.65416666666667,34.775,8.291666666666666,58.708333333333336,45.06666666666666,12.708333333333334,0.75,4.3875,0.375,9.583333333333334
Ligue 1,Alexandre Oukidja,dz ALG,33,88.62626262626263,4.222222222222222,1.3838383838383839,2.8484848484848486,69.02525252525253,1.272727272727273,6.707070707070707,18.13131313131313,37.53939393939394,22.383838383838384,4.848484848484849,51.74444444444443,40.74747474747474,7.98989898989899,77.78888888888888,54.92525252525253,15.737373737373737,1.2323232323232323,8.155555555555555,1.3333333333333333,13.662626262626262
Ligue 1,Paul Nardi,fr FRA,27,90.0,4.488888888888889,1.8,2.7555555555555555,59.879999999999995,1.4266666666666667,3.6222222222222222,13.688888888888888,26.84222222222222,17.6,4.155555555555556,43.940000000000005,37.77333333333334,8.311111111111112,68.61777777777777,51.51333333333332,14.066666666666666,0.3111111111111111,2.28,0.7111111111111111,11.446666666666665
Ligue 1,Etienne Green,eng ENG,21,83.34782608695652,4.130434782608695,1.5217391304347827,2.652173913043478,62.039130434782614,1.517391304347826,4.782608695652174,12.782608695652174,41.30434782608695,19.08695652173913,4.086956521739131,40.92608695652174,36.160869565217396,7.782608695652174,65.02608695652175,49.38695652173912,12.695652173913043,0.4782608695652174,3.773913043478261,0.9130434782608695,13.352173913043476
Ligue 1,Walter Benítez,ar ARG,28,90.0,4.286585365853658,1.1524390243902438,3.1158536585365852,71.34329268292683,1.296951219512195,3.152439024390244,8.658536585365853,38.232926829268294,22.23780487804878,5.201219512195122,22.91768292682927,27.934756097560978,8.012195121951219,40.76280487804878,36.62378048780487,15.24390243902439,0.5853658536585366,4.029268292682927,0.5365853658536586,11.120121951219511
Ligue 1,Arthur Desmas,fr FRA,27,86.93333333333334,4.4,2.2,2.2666666666666666,47.93333333333333,1.4933333333333332,2.1333333333333333,8.866666666666667,21.873333333333335,20.133333333333333,3.533333333333333,26.18,29.740000000000002,7.466666666666667,36.65333333333333,31.453333333333333,10.6,0.3333333333333333,3.6599999999999997,0.26666666666666666,6.640000000000001
Ligue 1,Jean-Louis Leca,fr FRA,35,87.90625,3.6875,1.3125,2.40625,66.18125,1.1609375,4.59375,11.765625,41.02343749999999,20.296875,4.28125,40.8984375,33.892187500000006,7.125,39.9671875,35.51718749999999,12.078125,0.546875,6.471875,0.828125,13.353125
Ligue 1,Vito Mannone,it ITA,34,88.9090909090909,3.8181818181818183,1.4545454545454546,2.3636363636363638,66.66363636363636,1.3090909090909089,4.363636363636363,13.363636363636363,32.49090909090909,24.636363636363637,2.727272727272727,34.13636363636363,33.07272727272726,7.0,63.2,47.27272727272727,12.545454545454545,0.18181818181818182,1.3,1.0909090909090908,15.409090909090908
Ligue 1,Rémy Descamps,fr FRA,26,90.0,6.0,1.0,5.0,83.3,1.5,5.0,9.0,55.6,20.0,9.0,25.0,33.2,6.0,66.7,46.5,11.0,1.0,9.1,0.0,7.0
Ligue 1,Joaquín Blázquez,ar ARG,21,90.0,3.0,0.0,3.0,100.0,0.2,8.0,13.0,61.5,18.0,3.0,61.1,45.7,11.0,18.2,26.3,11.0,2.0,18.2,0.0,3.5
Ligue 1,Mateusz Lis,pl POL,25,90.0,5.666666666666667,1.6666666666666667,3.6666666666666665,81.89999999999999,2.266666666666667,4.666666666666667,16.0,28.5,21.333333333333332,2.6666666666666665,57.43333333333334,42.833333333333336,13.333333333333334,33.333333333333336,30.600000000000005,16.333333333333332,0.3333333333333333,1.8666666666666665,1.0,20.333333333333332
Ligue 1,François-Joseph Sollacaro,fr FRA,28,90.0,3.0,3.0,0.0,0.0,2.1,0.0,2.0,0.0,10.0,3.0,20.0,28.6,3.0,0.0,23.0,10.0,0.0,0.0,0.0,14.7
Ligue 1,Ghjuvanni Quilichini,fr FRA,20,82.0,4.0,0.0,4.0,100.0,0.8,6.0,24.0,25.0,26.0,2.0,61.5,43.8,8.0,100.0,61.0,25.0,2.0,8.0,0.0,7.5
Ligue 1,Yehvann Diouf,fr FRA,22,85.5,4.7,0.8,3.9,87.69,1.1400000000000001,4.0,11.5,33.739999999999995,22.9,6.4,35.599999999999994,34.71,6.8,50.46999999999999,40.970000000000006,16.8,1.2,6.469999999999999,0.7,11.69
Ligue 1,Bingourou Kamara,sn SEN,25,88.09375,4.46875,1.78125,2.6875,60.846875,1.440625,6.375,16.5,39.46875,22.9375,4.4375,43.8,36.846875,8.09375,77.503125,52.915625,13.375,0.71875,4.846875000000001,0.5,11.6125
Ligue 1,Yahia Fofana,fr FRA,22,90.0,5.0,1.875,3.125,64.4875,1.625,3.25,11.375,33.875,23.75,6.125,34.325,33.2875,6.625,45.625,39.85,13.125,1.375,8.85,0.625,11.787500000000001
Ligue 1,Lucas Chevalier,fr FRA,20,90.0,3.5555555555555554,1.1111111111111112,2.4444444444444446,79.26666666666667,0.9333333333333331,2.3333333333333335,11.666666666666666,20.46666666666667,25.11111111111111,3.888888888888889,37.72222222222222,34.67777777777778,4.0,52.31111111111111,38.96666666666667,11.88888888888889,1.1111111111111112,9.222222222222223,0.5555555555555556,10.866666666666667
Ligue 1,Matis Carvalho,pt POR,23,69.33333333333333,5.333333333333333,2.3333333333333335,3.3333333333333335,37.5,1.5333333333333332,6.0,20.0,29.166666666666668,18.666666666666668,2.6666666666666665,72.66666666666667,48.1,7.666666666666667,84.13333333333333,55.63333333333333,16.0,0.6666666666666666,3.6999999999999997,0.0,7.433333333333334
Ligue 1,Doğan Alemdar,tr TUR,19,87.0,2.933333333333333,1.1333333333333333,1.6666666666666667,58.60666666666667,1.0799999999999998,4.533333333333333,12.066666666666666,34.70666666666666,24.866666666666667,3.8666666666666667,29.106666666666666,30.63333333333333,5.933333333333334,70.33333333333333,48.39333333333333,12.4,0.6666666666666666,5.706666666666666,1.8,18.02
Ligue 1,Patrick Pentz,at AUT,25,90.0,4.142857142857143,2.0,2.2857142857142856,61.199999999999996,1.7142857142857142,4.142857142857143,13.428571428571429,30.871428571428574,21.714285714285715,3.5714285714285716,46.24285714285715,36.98571428571429,8.428571428571429,42.24285714285714,37.885714285714286,14.714285714285714,1.1428571428571428,7.685714285714285,0.5714285714285714,13.442857142857141
Ligue 1,Yvon Mvogo,ch SUI,28,83.52631578947368,4.052631578947368,1.3157894736842106,2.789473684210526,67.36315789473684,1.068421052631579,4.578947368421052,11.31578947368421,48.1578947368421,23.473684210526315,3.6842105263157894,32.01578947368421,30.426315789473687,6.7368421052631575,46.852631578947374,36.74736842105263,16.789473684210527,0.7368421052631579,4.078947368421052,0.7368421052631579,10.489473684210527
Ligue 1,Steve Mandanda,fr FRA,37,88.14383561643835,3.4657534246575343,1.1027397260273972,2.3835616438356166,65.23904109589041,1.0342465753424657,4.5,12.883561643835616,37.24452054794521,26.08219178082192,4.568493150684931,36.14520547945206,33.928082191780824,6.376712328767123,49.86643835616438,40.384246575342466,12.356164383561644,0.726027397260274,5.656849315068492,0.8767123287671232,12.446575342465755
Ligue 1,Gauthier Gallon,fr FRA,29,90.0,4.465116279069767,1.6511627906976745,2.9069767441860463,65.22093023255815,1.4534883720930232,4.976744186046512,12.976744186046512,36.818604651162794,24.790697674418606,4.8604651162790695,34.979069767441864,32.95348837209303,7.744186046511628,46.97441860465116,36.439534883720924,13.186046511627907,0.6511627906976745,4.502325581395348,0.6976744186046512,12.474418604651165
Ligue 1,Jonas Omlin,ch SUI,28,86.65714285714286,5.114285714285714,1.5285714285714285,3.6142857142857143,67.24857142857141,1.565714285714286,5.271428571428571,12.8,41.582857142857144,25.62857142857143,5.814285714285714,32.72857142857143,32.392857142857146,8.157142857142857,49.82,41.27571428571429,14.942857142857143,1.042857142857143,6.567142857142858,0.7571428571428571,12.372857142857141
Ligue 1,Benoît Costil,fr FRA,35,90.0,4.206703910614525,1.5083798882681565,2.6815642458100557,64.95921787709497,1.3268156424581006,6.687150837988827,15.94413407821229,43.48770949720671,24.71508379888268,3.664804469273743,41.579888268156424,36.38882681564246,8.29050279329609,65.0877094972067,47.322905027932954,14.620111731843576,0.49162011173184356,3.564245810055866,0.9050279329608939,13.236312849162012
Ligue 1,Leonardo César Jardim,br BRA,27,90.0,3.347826086956522,1.434782608695652,2.217391304347826,54.06521739130434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ligue 1,Paul Bernardoni,fr FRA,25,89.66428571428571,4.357142857142857,1.6357142857142857,2.757142857142857,67.81428571428572,1.4721428571428572,4.764285714285714,14.464285714285714,34.12428571428571,20.614285714285714,4.978571428571429,43.54357142857143,36.39428571428572,7.357142857142857,66.99857142857142,48.56285714285715,12.57857142857143,0.7571428571428571,6.3757142857142854,1.0785714285714285,12.910714285714286
Ligue 1,Marco Bizot,nl NED,31,90.0,4.634615384615385,1.6346153846153846,3.019230769230769,67.35000000000001,1.4807692307692308,6.711538461538462,14.961538461538462,44.87692307692306,22.115384615384617,5.019230769230769,41.2326923076923,36.62884615384615,8.153846153846153,65.05576923076923,48.77884615384615,13.403846153846153,0.46153846153846156,3.3346153846153848,0.8461538461538461,10.949999999999998
Ligue 1,Brice Samba,cg CGO,28,89.2280701754386,4.491228070175438,1.1929824561403508,3.3157894736842106,75.11929824561403,1.4736842105263157,8.105263157894736,17.771929824561404,47.9859649122807,25.210526315789473,4.56140350877193,51.05789473684211,39.108771929824556,7.157894736842105,65.2,46.487719298245615,14.0,0.8947368421052632,6.517543859649122,0.7017543859649122,12.307017543859649
Ligue 1,Marcin Bułka,pl POL,22,90.0,3.2,0.8,2.4,76.02000000000001,1.34,2.2,5.4,25.54,21.2,5.8,12.059999999999999,22.36,6.6,33.36,33.36,11.4,0.8,7.92,1.2,14.560000000000002
Ligue 1,Maxime Dupé,fr FRA,29,88.14814814814815,4.62962962962963,1.7407407407407407,2.740740740740741,63.85925925925926,1.62962962962963,5.407407407407407,13.703703703703704,41.62592592592593,24.77777777777778,4.2592592592592595,37.48148148148148,34.1,7.37037037037037,66.1148148148148,47.97037037037038,14.185185185185185,0.8518518518518519,6.162962962962963,0.9629629629629629,11.766666666666666
Ligue 1,Mory Diaw,sn SEN,29,90.0,5.266666666666667,1.5333333333333334,3.6,77.64666666666668,1.9266666666666667,6.4,16.0,34.693333333333335,28.2,5.266666666666667,42.61333333333333,38.26,7.333333333333333,47.88666666666667,42.04,13.533333333333333,0.9333333333333333,7.06,0.5333333333333333,10.7
Ligue 1,Alexander Nübel,de GER,25,88.96969696969697,4.292929292929293,1.3333333333333333,3.01010101010101,67.3868686868687,1.3161616161616163,5.0606060606060606,13.202020202020202,41.55050505050505,24.22222222222222,4.252525252525253,35.868686868686865,33.95757575757575,7.646464646464646,58.17878787878789,44.67878787878788,12.191919191919192,0.6868686868686869,6.072727272727273,0.98989898989899,14.296969696969699
Ligue 1,Matz Sels,be BEL,30,90.0,3.9754098360655736,1.3278688524590163,2.639344262295082,68.4844262295082,1.2114754098360656,5.836065573770492,14.573770491803279,41.65573770491804,21.75409836065574,4.401639344262295,43.778688524590166,36.923770491803275,7.319672131147541,62.333606557377045,47.431147540983595,13.672131147540984,0.6475409836065574,4.603278688524591,0.8114754098360656,11.123770491803278
Ligue 1,Benjamin Leroy,fr FRA,33,84.14285714285714,4.0,1.5,2.5,62.24285714285715,1.2,5.428571428571429,14.142857142857142,37.15714285714286,17.928571428571427,2.4285714285714284,48.800000000000004,35.47142857142857,5.785714285714286,73.67142857142858,47.26428571428572,9.928571428571429,0.5,5.964285714285714,1.7857142857142858,17.04285714285714
Ligue 1,Rémy Riou,fr FRA,34,82.75,3.0,1.0,2.0,82.5,0.925,2.0,5.25,35.725,25.0,5.25,15.875,26.95,6.0,22.75,26.0,10.25,1.25,13.200000000000001,1.25,16.225
Ligue 1,Anthony Lopes,pt POR,31,89.20224719101124,3.848314606741573,1.1573033707865168,2.747191011235955,70.1938202247191,1.0707865168539326,3.601123595505618,8.662921348314606,43.0438202247191,24.53370786516854,4.938202247191011,25.14831460674157,29.89101123595506,6.825842696629214,31.28932584269663,34.00505617977528,12.640449438202246,0.43258426966292135,3.59438202247191,0.9943820224719101,14.268539325842697
La Liga,Jon Ander Serantes,es ESP,28,90.0,8.0,2.0,6.0,75.0,2.7,8.0,26.0,30.8,25.0,1.0,72.0,54.5,8.0,100.0,71.5,9.0,1.0,11.1,0.0,8.0
La Liga,Nereo Champagne,ar ARG,33,90.0,4.5,3.0,1.5,33.35,2.35,9.5,21.5,44.4,19.0,2.0,65.1,46.25,9.5,95.85,59.0,10.5,0.5,4.55,1.0,15.1
La Liga,Pedro López,es ESP,23,82.4,3.2,1.6,1.6,37.339999999999996,0.9399999999999998,3.0,9.4,43.17999999999999,28.6,4.6,20.0,27.22,7.8,41.12,39.14,10.8,1.0,8.9,1.0,12.1
La Liga,Dani Giménez,es ESP,34,77.0,2.0,0.0,2.0,50.0,0.37500000000000006,2.0,10.0,26.875,23.5,2.5,26.5,34.4,5.0,35.0,34.6,15.5,0.75,5.575,0.5,9.5
La Liga,Maksym Koval,ua UKR,25,60.0,2.5,1.5,1.0,25.0,0.6,5.5,13.0,41.9,14.5,4.5,44.400000000000006,36.95,9.5,72.4,56.4,13.5,0.0,0.0,0.0,10.25
La Liga,Toño Ramírez,es ESP,31,79.0,2.75,1.5,1.25,23.225,1.2,3.75,12.75,27.65,26.5,2.75,33.85,32.275,6.25,75.0,49.474999999999994,10.5,0.25,1.575,0.0,5.875
La Liga,Raúl Lizoain,es ESP,26,90.0,6.0,2.4545454545454546,3.5454545454545454,61.127272727272725,2.0909090909090904,3.8181818181818183,10.545454545454545,45.64545454545454,26.181818181818183,5.818181818181818,21.563636363636366,28.545454545454547,8.545454545454545,52.56363636363637,42.43636363636363,14.272727272727273,0.6363636363636364,7.309090909090909,0.8181818181818182,14.390909090909092
La Liga,Andrés Prieto,es ESP,24,90.0,5.0,2.5,2.5,64.275,2.575,7.5,22.25,34.375,19.0,0.75,72.875,47.900000000000006,8.25,100.0,63.8,14.25,0.25,1.075,0.0,8.0
La Liga,Francis Uzoho,ng NGA,18,90.0,4.5,1.0,3.5,91.65,1.45,5.0,18.5,29.65,15.0,3.0,68.65,44.5,9.0,87.5,54.3,18.0,1.0,4.0,0.5,14.75
La Liga,Costel Pantilimon,ro ROU,30,90.0,4.333333333333333,1.5,3.0,70.8,1.3666666666666665,7.5,16.833333333333332,42.5,19.5,4.166666666666667,54.833333333333336,38.93333333333333,8.166666666666666,70.86666666666666,51.43333333333334,12.833333333333334,0.6666666666666666,6.1000000000000005,0.0,11.383333333333333
La Liga,Przemysław Tytoń,pl POL,30,49.0,2.5,2.0,0.5,50.0,1.35,1.5,7.0,11.55,9.0,1.0,43.3,38.05,5.0,25.0,22.85,8.5,0.5,2.95,0.0,1.5
La Liga,Mariano Barbosa,ar ARG,33,86.53846153846153,3.6923076923076925,1.0769230769230769,2.6153846153846154,71.80000000000001,1.076923076923077,3.5384615384615383,11.692307692307692,25.976923076923075,17.692307692307693,4.384615384615385,30.49230769230769,32.41538461538461,8.076923076923077,74.92307692307692,53.192307692307686,18.692307692307693,0.38461538461538464,1.9153846153846155,0.38461538461538464,10.823076923076924
La Liga,Raúl Fernández,es ESP,29,90.0,4.818181818181818,1.3636363636363635,3.4545454545454546,72.11818181818182,1.481818181818182,9.818181818181818,22.545454545454547,43.76363636363636,20.727272727272727,3.0,68.44545454545454,47.39090909090908,8.636363636363637,93.18181818181819,62.17272727272727,16.818181818181817,0.7272727272727273,4.927272727272728,1.5454545454545454,17.363636363636363
La Liga,Leandro Chichizola,ar ARG,28,90.0,5.357142857142857,1.7142857142857142,3.6785714285714284,65.72857142857143,1.8285714285714287,5.857142857142857,16.607142857142858,35.72142857142857,33.25,6.357142857142857,37.167857142857144,34.875,8.321428571428571,54.68928571428571,47.40714285714286,13.678571428571429,0.8214285714285714,6.35,2.0357142857142856,15.525000000000002
La Liga,Roberto Santamaría,es ESP,33,90.0,4.8,1.5,3.35,79.875,1.67,10.95,24.15,45.24499999999999,20.9,1.85,77.39,51.005,8.25,95.19500000000001,63.035000000000004,15.45,0.25,1.86,0.35,8.115
La Liga,Gorka Iraizoz,es ESP,37,82.75,4.6875,1.4375,3.4375,71.475,1.53125,6.4375,16.75,38.51875,22.6875,5.6875,52.4375,41.525000000000006,7.25,72.98750000000001,51.54375,11.875,0.5625,4.95625,1.0625,11.399999999999999
La Liga,Asier Riesgo,es ESP,35,90.0,3.4,1.4,2.066666666666667,58.666666666666664,1.2399999999999998,9.2,20.6,44.793333333333344,22.0,2.8666666666666667,66.22666666666667,44.7,6.066666666666666,95.56,62.346666666666664,10.2,0.4666666666666667,4.239999999999999,1.8,16.753333333333334
La Liga,Aleksandar Jovanović,rs SRB,25,90.0,3.8333333333333335,1.5833333333333333,2.3333333333333335,54.44166666666666,1.4166666666666667,6.166666666666667,19.75,31.166666666666668,21.0,1.9166666666666667,64.54166666666667,44.86666666666667,6.666666666666667,86.22500000000001,57.5,11.666666666666666,0.16666666666666666,1.25,0.3333333333333333,12.875
La Liga,Patrick Roberts,eng ENG,21,18.0,1.0,0.0,0.0,100.0,0.3,1.0,1.0,100.0,11.0,0.0,9.1,19.7,0.0,0.0,0.0,2.0,0.0,0.0,5.0,49.0
La Liga,Keylor Navas,cr CRC,31,88.85185185185185,3.5,0.8611111111111112,2.6296296296296298,71.66666666666667,0.9731481481481481,2.1018518518518516,5.296296296296297,40.6175925925926,20.074074074074073,4.4907407407407405,17.21111111111111,27.65092592592593,6.138888888888889,26.21759259259259,31.699074074074073,10.601851851851851,0.23148148148148148,2.1796296296296296,0.9259259259259259,13.977777777777776
La Liga,Alberto García,es ESP,33,90.0,5.117647058823529,2.0588235294117645,2.9411764705882355,63.61176470588236,1.9411764705882353,6.352941176470588,15.235294117647058,42.900000000000006,24.41176470588235,4.823529411764706,42.84705882352941,37.6235294117647,8.117647058823529,59.95882352941176,46.07647058823529,15.0,0.29411764705882354,1.6823529411764706,1.0588235294117647,13.770588235294117
La Liga,Axel Werner,ar ARG,22,90.0,5.0,2.2857142857142856,2.857142857142857,53.32857142857143,1.642857142857143,6.0,20.857142857142858,29.071428571428573,17.428571428571427,2.2857142857142856,63.27142857142858,43.214285714285715,10.285714285714286,90.84285714285714,59.32857142857142,13.142857142857142,0.14285714285714285,0.9,0.2857142857142857,4.6000000000000005
La Liga,Miquel Parera,es ESP,24,90.0,5.0,2.0,3.0,60.0,0.6,6.0,12.0,50.0,21.0,3.0,47.6,37.6,4.0,50.0,57.0,12.0,0.0,0.0,0.0,0.0
La Liga,Samu Pérez,es ESP,23,26.0,1.0,1.0,0.0,100.0,1.0,1.0,6.0,16.7,2.0,0.0,50.0,49.5,5.0,100.0,65.2,1.0,0.0,0.0,0.0,0.0
La Liga,Lucas Ocampos,ar ARG,25,1.0,1.0,0.0,1.0,100.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Liga,Churripi,es ESP,26,81.33333333333333,4.333333333333333,1.0,3.3333333333333335,80.56666666666666,1.1666666666666667,6.333333333333333,25.333333333333332,25.566666666666666,24.333333333333332,2.6666666666666665,76.0,49.73333333333333,8.0,83.33333333333333,61.9,16.333333333333332,1.0,5.6000000000000005,1.0,8.799999999999999
La Liga,Jonathan Silva,ar ARG,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0
La Liga,Sergio Álvarez,es ESP,33,88.3125,4.25,1.625,2.6875,56.978125,1.3531250000000001,6.4375,16.875,39.2375,26.84375,3.15625,41.3875,36.15625,8.625,64.309375,49.484375,15.03125,0.5,2.8875,0.8125,12.721874999999999
